latitude,longitude,manageNo,parkNm,parkSe,rdnmadr,lnmadr,parkAr,mvmFclty,amsmtFclty,cnvnncFclty,cltrFclty,etcFclty,appnNtfcDate,institutionNm,phoneNumber,referenceDate,insttCode,insttNm
36.738997,127.265699,44131-00015,생활권공원,소공원,,충청남도 천안시 동남구 수신면 신풍리 575,2042,,,,,,2012-04-04,충청남도 천안시청,041-521-2723,2022-03-30,6440000,충청남도
36.777332,127.130359,44131-00016,소리공원,어린이공원,,충청남도 천안시 동남구 신방동 1073,2330,,흔들놀이,,,,2005-08-22,충청남도 천안시청,041-521-2723,2022-03-30,6440000,충청남도
36.772609,127.128786,44131-00017,산마루공원,어린이공원,,충청남도 천안시 동남구 신방동 1392,2841,농구장,조합놀이대+흔들놀이,,,,2005-08-22,충청남도 천안시청,041-521-2723,2022-03-30,6440000,충청남도
36.776157,127.136605,44131-00018,무지개공원,어린이공원,,충청남도 천안시 동남구 신방동 1600,3116,,조합놀이대,,,,2005-08-22,충청남도 천안시청,041-521-2723,2022-03-30,6440000,충청남도
36.771882,127.131169,44131-00019,중앙공원,근린공원,,충청남도 천안시 동남구 신방동 1894,15918,베드민턴장,조합놀이대,,,,2005-08-22,충청남도 천안시청,041-521-2723,2022-03-30,6440000,충청남도
36.770997,127.130926,44131-00020,꽃내음공원,어린이공원,,충청남도 천안시 동남구 신방동 1925,2434,,조합놀이대,,,,2005-08-22,충청남도 천안시청,041-521-2723,2022-03-30,6440000,충청남도
36.793032,127.131714,44131-00021,신방2공원,어린이공원,,충청남도 천안시 동남구 신방동 896,1770,농구장,조합놀이대,,,,1993-02-18,충청남도 천안시청,041-521-2723,2022-03-30,6440000,충청남도
36.725448,127.0960662,44131-00022,3호공원,근린공원,,충청남도 천안시 동남구 풍세면 보성리 818,32195,,,,,,2007-08-20,충청남도 천안시청,041-521-2723,2022-03-30,6440000,충청남도
36.791565,127.129518,44131-00022,신방3공원,어린이공원,,충청남도 천안시 동남구 신방동 898,1592,농구장,조합놀이대+그네,,,,1993-02-18,충청남도 천안시청,041-521-2723,2022-03-30,6440000,충청남도
36.72039278,127.105633,44131-00023,4호공원,근린공원,,충청남도 천안시 동남구 풍세면 보성리 822,124735,,,,,,2008-03-10,충청남도 천안시청,041-521-2723,2022-03-30,6440000,충청남도
36.790057,127.1311209,44131-00023,용곡2공원,어린이공원,,충청남도 천안시 동남구 신방동 906,1540,,조합놀이대,,,,1993-02-18,충청남도 천안시청,041-521-2723,2022-03-30,6440000,충청남도
36.06728453,128.3475984,47850-00047,석적-어린이공원9(중리제9공원),어린이공원,,경상북도 칠곡군 북삼읍 인평리 204-20,545,,,,,,2015-08-24,경상북도 칠곡군,054-000-0000,2025-09-09,5220000,경상북도 칠곡군
36.0517725,128.3442258,47850-00048,북삼-어린이공원16(율리제2공원),어린이공원,,경상북도 칠곡군 북삼읍 율리 649,1360,,,,,,2015-08-24,경상북도 칠곡군,054-000-0000,2025-09-09,5220000,경상북도 칠곡군
36.01056777,128.4303925,47850-00049,왜관-어린이공원21(왜관공원),어린이공원,,경상북도 칠곡군 왜관읍 아곡리 829,1562,,,,,,2018-02-22,경상북도 칠곡군,054-000-0000,2025-09-09,5220000,경상북도 칠곡군
36.00685691,128.4329288,47850-00050,왜관-어린이공원7(석전제2어린이공원),어린이공원,,경상북도 칠곡군 왜관읍 아곡리 816,1345,,,,,,2018-02-22,경상북도 칠곡군,054-000-0000,2025-09-09,5220000,경상북도 칠곡군
36.0209409,128.3938144,47850-00051,비도시-근린공원3(관호산성공원),근린공원,,경상북도 칠곡군 약목면 관호리 산15,154262,풋살장+농구장+족구장,,화장실+주차장,,,2018-05-21,경상북도 칠곡군,054-000-0000,2025-09-09,5220000,경상북도 칠곡군
36.06356445,128.3552246,47850-00052,북삼-근린공원북삼1(율리),근린공원,,경상북도 칠곡군 북삼읍  율리 107-7,42883,,,,,,2020-06-29,경상북도 칠곡군,054-000-0000,2025-09-09,5220000,경상북도 칠곡군
36.06265406,128.3468771,47850-00053,북삼-근린공원북삼2(율리),근린공원,,경상북도 칠곡군 북삼읍  율리 32,27085,,,,,,2020-06-29,경상북도 칠곡군,054-000-0000,2025-09-09,5220000,경상북도 칠곡군
35.95190149,128.4177012,47850-00054,동명-소공원봉1(봉암1공원),소공원,,경상북도 칠곡군 왜관읍 낙산리 102,15000,,,,,,2020-06-29,경상북도 칠곡군,054-000-0000,2025-09-09,5220000,경상북도 칠곡군
36.06949378,128.3380715,47850-00055,동명-소공원봉2(봉암2공원),소공원,,경상북도 칠곡군 북삼읍 인평리 665,16590,,,,,,2020-06-29,경상북도 칠곡군,054-000-0000,2025-09-09,5220000,경상북도 칠곡군
35.98380159,128.5678943,47850-00056,동명-소공원봉3(봉암3공원),소공원,,경상북도 칠곡군 동명면 구덕리 415,494689,,,,,,2020-06-29,경상북도 칠곡군,054-000-0000,2025-09-09,5220000,경상북도 칠곡군
36.02766253,128.3659654,47850-00057,동명-소공원봉5(봉암5공원),소공원,,경상북도 칠곡군 약목면 남계리 299,17785,,,,,,2020-06-29,경상북도 칠곡군,054-000-0000,2025-09-09,5220000,경상북도 칠곡군
36.00543288,128.4201066,47850-00058,왜관-어린이공원17(삼청어린이공원),어린이공원,,경상북도 칠곡군 왜관읍 석전리 41,873,조합놀이기구,,,,,2020-06-29,경상북도 칠곡군,054-000-0000,2025-09-09,5220000,경상북도 칠곡군
35.2963899,126.7826422,46880-00002,장성공원,근린공원,전라남도 장성군 장성읍 대창2길 15-1,전라남도 장성군 장성읍 영천리 산202-1 외 19필,33914,운동기구,"어린이놀이터, 모험놀이터","화장실, 주차장, 정자, 쉼터 등","상징탑, 충혼탑","경관폭포, 광장, 산책로, 계단",1976-12-07,전라남도 장성군청,061-390-7428,2026-02-26,4980000,전라남도 장성군
35.3269965,126.805463,46880-00003,동산동원,근린공원,전라남도 장성군 장성읍 전고개로 19,전라남도 장성군 장성읍 수산리1 외 21필,25730,운동기구,,,"충혼탑, 선정비, 불망비","계단, 팔각정, 벤치 등",1976-12-07,전라남도 장성군청,061-390-7399,2026-02-26,4980000,전라남도 장성군
36.13905615,128.4144688,47190-00108,3-1-공원,어린이공원,,경상북도 구미시 옥계동 629-1,2186,달리기,조합놀이대,평의자,,CCTV,1996-07-02,경상북도 구미시청,054-480-5587,2026-04-02,5080000,경상북도 구미시
36.15621357,128.3374069,47190-00168,하늘어린이공원,어린이공원,,경상북도 구미시 고아읍 원호리 647,1507,공중걷기,조합놀이대,평의자,,종합안내판,2020-12-23,경상북도 구미시청,054-480-5572,2026-04-02,5080000,경상북도 구미시
36.10464574,128.422043,47190-00042,한누리공원,어린이공원,,경상북도 구미시 인의동 838-1,1760,공중걷기,조합놀이대,평의자,,표지판,1991-07-15,경상북도 구미시청,054-480-5572,2026-04-02,5080000,경상북도 구미시
36.08724898,128.3568063,47190-00077,한울공원,어린이공원,,경상북도 구미시 상모동 69-1,2100,공중걷기,조합놀이대,연식의자,,안내판,1992-10-16,경상북도 구미시청,054-480-5572,2026-04-02,5080000,경상북도 구미시
36.14537873,128.4154201,47190-00081,한울공원,어린이공원,,경상북도 구미시 옥계동 571,6894,파도타기,조합놀이대,평의자,,자전거보관함,1992-11-25,경상북도 구미시청,054-480-5587,2026-04-02,5080000,경상북도 구미시
36.13760963,128.4265908,47190-00116,함박공원,어린이공원,,경상북도 구미시 옥계동 798-1,1499,윗몸일으키기,조합놀이대,평의자,,CCTV,1998-03-13,경상북도 구미시청,054-480-5587,2026-04-02,5080000,경상북도 구미시
37.551285,126.964252,11170-00027,서계가로어린이공원,어린이공원,,서울특별시 용산구 서계동 276-7,183,,,,,,2004-11-20,서울특별시 용산구청,02-2199-7605,2025-08-18,3020000,서울특별시 용산구
37.54722997,126.9836734,11170-00028,후암어린이공원,어린이공원,,서울특별시 용산구 후암동 406-80,182,,,,,,2005-10-31,서울특별시 용산구청,02-2199-7605,2025-08-18,3020000,서울특별시 용산구
37.522342,126.971394,11170-00029,비상공원,소공원,,서울특별시 용산구 이촌동 417,889,,조합놀이대,,,,2006-03-23,서울특별시 용산구청,02-2199-7605,2025-08-18,3020000,서울특별시 용산구
37.517808,126.977273,11170-00030,청탑공원,소공원,,서울특별시 용산구 이촌동 425,546,,,,,,2006-03-23,서울특별시 용산구청,02-2199-7605,2025-08-18,3020000,서울특별시 용산구
37.520666,126.9709256,11170-00031,사촌공원,소공원,,서울특별시 용산구 이촌동 429,1500,,조합놀이대,,,,2006-03-23,서울특별시 용산구청,02-2199-7605,2025-08-18,3020000,서울특별시 용산구
37.521114,126.9658983,11170-00032,강변복지공원,소공원,,서울특별시 용산구 이촌동 421,377,,조합놀이대,,,,2006-03-23,서울특별시 용산구청,02-2199-7605,2025-08-18,3020000,서울특별시 용산구
37.5172264,126.981103,11170-00033,이촌한우리공원,소공원,,서울특별시 용산구 이촌동 437,4325,,,음수대,,,2006-03-23,서울특별시 용산구청,02-2199-7605,2025-08-18,3020000,서울특별시 용산구
35.83945563,128.5324319,27290-00100,백조해양어린이공원,어린이공원,대구광역시 달서구 구마로9길 42,대구광역시 달서구 본리동 644,1649.9,,그네+조합놀이대+짚라인,,,,1973-05-10,대구광역시 달서구청,053-667-2857,2025-11-10,3470000,대구광역시 달서구
35.80460189,128.5343185,27290-00101,별메어린이공원,어린이공원,대구광역시 달서구 도원로 46,대구광역시 달서구 도원동 1442,2897.9,,흔들놀이기구+조합놀이대,,,,1992-12-28,대구광역시 달서구청,053-667-3636,2025-11-10,3470000,대구광역시 달서구
35.80596892,128.5323853,27290-00102,별모람어린이공원,어린이공원,대구광역시 달서구 도원남로 19,대구광역시 달서구 도원동 1441-1,3262.4,게이트볼장,조합놀이대,,,,1992-12-28,대구광역시 달서구청,053-667-3636,2025-11-10,3470000,대구광역시 달서구
35.8614499,128.5209723,27290-00103,병풍바위어린이공원,어린이공원,대구광역시 달서구 새방로 23-16,대구광역시 달서구 용산동 517,1616.3,,조합놀이대,,,,1990-12-28,대구광역시 달서구청,053-667-2857,2025-11-10,3470000,대구광역시 달서구
35.85102674,128.5182786,27290-00104,보람어린이공원,어린이공원,대구광역시 달서구 새동네로 34,대구광역시 달서구 용산동 410-2,1526.2,,조합놀이대,,,,1990-12-28,대구광역시 달서구청,053-667-2857,2025-11-10,3470000,대구광역시 달서구
35.81584474,128.5415238,27290-00105,보배어린이공원,어린이공원,대구광역시 달서구 상인서로 75,대구광역시 달서구 상인동 1515,1800.3,,조합놀이대+흔들놀이기구,화장실,,,1991-05-29,대구광역시 달서구청,053-667-3636,2025-11-10,3470000,대구광역시 달서구
35.84055882,128.541814,27290-00106,본리어린이공원,어린이공원,대구광역시 달서구 당산로 37-25,대구광역시 달서구 본리동 88-6,19286.2,,그네+조합놀이대,화장실,,,1982-04-12,대구광역시 달서구청,053-667-2857,2025-11-10,3470000,대구광역시 달서구
35.81071605,128.5266816,27290-00107,봉숭아어린이공원,어린이공원,대구광역시 달서구 진천로4길 14,대구광역시 달서구 진천동 253-32,1995,,그네+조합놀이대+흔들놀이기구,,,,1980-09-15,대구광역시 달서구청,053-667-3636,2025-11-10,3470000,대구광역시 달서구
35.80867671,128.5522461,27290-00108,비둘기어린이공원,어린이공원,대구광역시 달서구 상화로 371,대구광역시 달서구 상인동 1563,1729.1,,조합놀이대,화장실,,,1991-05-29,대구광역시 달서구청,053-667-3636,2025-11-10,3470000,대구광역시 달서구
35.80694033,128.5382931,27290-00109,사계절어린이공원,어린이공원,대구광역시 달서구 한실로 117,대구광역시 달서구 도원동 1438,2520.1,,조합놀이대,,,,1992-12-28,대구광역시 달서구청,053-667-3636,2025-11-10,3470000,대구광역시 달서구
35.83033101,128.5311067,27290-00110,사랑어린이공원,어린이공원,대구광역시 달서구 학산로7길 27,대구광역시 달서구 월성동 277,1646.2,,조합놀이대,화장실,,,1989-07-19,대구광역시 달서구청,053-667-3636,2025-11-10,3470000,대구광역시 달서구
35.85292679,128.5032909,27290-00111,사령봉어린이공원,어린이공원,대구광역시 달서구 달구벌대로245길 17-12,대구광역시 달서구 이곡동 1216,1500.1,,그네+흔들놀이기구+조합놀이대,화장실,,,1990-12-28,대구광역시 달서구청,053-667-2857,2025-11-10,3470000,대구광역시 달서구
35.80265602,128.5345222,27290-00112,산새어린이공원,어린이공원,대구광역시 달서구 도원남로 40,대구광역시 달서구 도원동 1457,1924.9,,조합놀이대+그네+오르는기구,,,,1992-12-28,대구광역시 달서구청,053-667-3636,2025-11-10,3470000,대구광역시 달서구
35.85689442,128.5596054,27290-00113,상록어린이공원,어린이공원,대구광역시 달서구 야외음악당로47안길 6,대구광역시 달서구 두류동 140-8,1641.2,,흔들놀이기구+조합놀이대,,,,1975-03-11,대구광역시 달서구청,053-667-2857,2025-11-10,3470000,대구광역시 달서구
35.85703549,128.5225599,27290-00114,새동네어린이공원,어린이공원,대구광역시 달서구 성지로16길 45,대구광역시 달서구 용산동 459-1,1695.1,,조합놀이대,,,,1990-12-28,대구광역시 달서구청,053-667-2857,2025-11-10,3470000,대구광역시 달서구
35.81669196,128.5469138,27290-00115,새싹어린이공원,어린이공원,대구광역시 달서구 상화북로43길 50,대구광역시 달서구 상인동 1534-8,2671.1,,조합놀이대,화장실,,,1991-05-29,대구광역시 달서구청,053-667-3636,2025-11-10,3470000,대구광역시 달서구
35.85467177,128.5315795,27290-00116,샘골어린이공원,어린이공원,대구광역시 달서구 달구벌대로301길 109,대구광역시 달서구 용산동 952-2,1607.4,,조합놀이대+그네+트램플린,,,,1994-10-23,대구광역시 달서구청,053-667-2857,2025-11-10,3470000,대구광역시 달서구
35.85760607,128.5038436,27290-00117,샛별어린이공원,어린이공원,대구광역시 달서구 선원로 100,대구광역시 달서구 이곡동 1189-2,1501,,조합놀이대+그네,화장실,,,1990-12-28,대구광역시 달서구청,053-667-2857,2025-11-10,3470000,대구광역시 달서구
35.81139438,128.5471541,27290-00118,서광어린이공원,어린이공원,대구광역시 달서구 상인서로 3,대구광역시 달서구 상인동 1557,1514.3,,흔들놀이기구+조합놀이대,화장실,,,1991-05-29,대구광역시 달서구청,053-667-3636,2025-11-10,3470000,대구광역시 달서구
35.80722675,128.5202436,27290-00119,서산어린이공원,어린이공원,대구광역시 달서구 화암로 379,대구광역시 달서구 대곡동 1018,1823.4,,조합놀이대,,,,1996-05-22,대구광역시 달서구청,053-667-3636,2025-11-10,3470000,대구광역시 달서구
35.85949187,128.5226048,27290-00120,서촌어린이공원,어린이공원,대구광역시 달서구 선원로55길 11-8,대구광역시 달서구 용산동 485-1,1510.1,,조합놀이대,,,,1990-12-28,대구광역시 달서구청,053-667-2857,2025-11-10,3470000,대구광역시 달서구
35.84270993,128.5462204,27290-00121,성당소어린이공원,어린이공원,대구광역시 달서구 장기로 127,대구광역시 달서구 성당동 839,3148.4,,그네+미끄럼틀+흔들놀이기구+조합놀이대,,,,2001-07-16,대구광역시 달서구청,053-667-2857,2025-11-10,3470000,대구광역시 달서구
35.84200641,128.5518277,27290-00122,성당천체어린이공원,어린이공원,대구광역시 달서구 야외음악당로11길 14-7,대구광역시 달서구 성당동 495-6,1641.3,,조합놀이대+흔들놀이기구,,,,1973-05-10,대구광역시 달서구청,053-667-2857,2025-11-10,3470000,대구광역시 달서구
36.38064771,127.3247599,30200-00081,저들이,어린이공원,,대전광역시 유성구 죽동 617,3407.8,,,,,,,대전광역시 유성구청,042-611-2718,2025-06-10,3670000,대전광역시 유성구
36.38705392,127.3314199,30200-00082,아래텃골,어린이공원,,대전광역시 유성구 하기동 562,3486,,,,,,,대전광역시 유성구청,042-611-2718,2025-06-10,3670000,대전광역시 유성구
36.38878237,127.330936,30200-00083,윗텃골,어린이공원,,대전광역시 유성구 하기동 550,1562,,,,,,,대전광역시 유성구청,042-611-2718,2025-06-10,3670000,대전광역시 유성구
36.38740332,127.3245948,30200-00084,초숯골,어린이공원,,대전광역시 유성구 하기동 539,1644,,,,,,,대전광역시 유성구청,042-611-2718,2025-06-10,3670000,대전광역시 유성구
36.38968104,127.3146544,30200-00085,반석,어린이공원,,대전광역시 유성구 반석동 655,1512,,,,,,,대전광역시 유성구청,042-611-2718,2025-06-10,3670000,대전광역시 유성구
36.39330599,127.3129893,30200-00086,양지말,어린이공원,,대전광역시 유성구 반석동 627,1502,,,,,,,대전광역시 유성구청,042-611-2718,2025-06-10,3670000,대전광역시 유성구
36.39336532,127.3096393,30200-00087,회병골,어린이공원,,대전광역시 유성구 반석동 615,1520,,,,,,,대전광역시 유성구청,042-611-2718,2025-06-10,3670000,대전광역시 유성구
36.37808911,127.3197154,30200-00088,안산,어린이공원,,대전광역시 유성구 지족동 878,1643,,,,,,,대전광역시 유성구청,042-611-2718,2025-06-10,3670000,대전광역시 유성구
36.37792677,127.3174433,30200-00089,지족실,어린이공원,"대전광역시 유성구 노은서로210번길 40, (지족동)",대전광역시 유성구 지족동 859,2854,,,,,,,대전광역시 유성구청,042-611-2718,2025-06-10,3670000,대전광역시 유성구
36.38193709,127.3174084,30200-00090,새미래,어린이공원,,대전광역시 유성구 지족동 845,1729,,,,,,,대전광역시 유성구청,042-611-2718,2025-06-10,3670000,대전광역시 유성구
36.37377204,127.3158636,30200-00091,죽궁이,어린이공원,,대전광역시 유성구 지족동 890,1557,,,,,,,대전광역시 유성구청,042-611-2718,2025-06-10,3670000,대전광역시 유성구
36.36490747,127.3158078,30200-00092,수정,어린이공원,,대전광역시 유성구 노은동 556-1,1887,,,,,,,대전광역시 유성구청,042-611-2718,2025-06-10,3670000,대전광역시 유성구
36.36818322,127.3216509,30200-00093,속들,어린이공원,,대전광역시 유성구 노은동 536-5,1601,,,,,,,대전광역시 유성구청,042-611-2718,2025-06-10,3670000,대전광역시 유성구
36.36834029,127.3161569,30200-00094,덕미,어린이공원,,대전광역시 유성구 노은동 509-7,1600,,,,,,,대전광역시 유성구청,042-611-2718,2025-06-10,3670000,대전광역시 유성구
36.37069815,127.3207603,30200-00095,노은,어린이공원,,대전광역시 유성구 노은동 522-1,1994,,,,,,,대전광역시 유성구청,042-611-2718,2025-06-10,3670000,대전광역시 유성구
36.37187661,127.320115,30200-00096,논골,어린이공원,,대전광역시 유성구 노은동 520-2,1853,,,,,,,대전광역시 유성구청,042-611-2718,2025-06-10,3670000,대전광역시 유성구
36.37169651,127.3169739,30200-00097,창뜰,어린이공원,,대전광역시 유성구 노은동 490,1588,,,,,,,대전광역시 유성구청,042-611-2718,2025-06-10,3670000,대전광역시 유성구
36.41806292,127.3934879,30200-00098,방아다리,어린이공원,,대전광역시 유성구 용산동 667,3015,,,,,,,대전광역시 유성구청,042-611-2718,2025-06-10,3670000,대전광역시 유성구
36.42313245,127.3908391,30200-00099,윗관들,어린이공원,"대전광역시 유성구 관들3길 46, (관평동)",대전광역시 유성구 관평동 1007,4101,,,,,,,대전광역시 유성구청,042-611-2718,2025-06-10,3670000,대전광역시 유성구
36.42419071,127.3862921,30200-00100,아래관들,어린이공원,,대전광역시 유성구 관평동 894,2960,,,,,,,대전광역시 유성구청,042-611-2718,2025-06-10,3670000,대전광역시 유성구
36.41977551,127.3882225,30200-00101,배울골,어린이공원,,대전광역시 유성구 관평동 670,2647,,,,,,,대전광역시 유성구청,042-611-2718,2025-06-10,3670000,대전광역시 유성구
35.7988027,128.5482878,27290-00050,월광수변공원,수변공원,대구광역시 달서구 월곡로 5,대구광역시 달서구 도원동 952-1,39295,게이트볼장+인라인스케이트장+다목적구장,조합놀이대+흔들놀이기구,화장실,,,2017-11-30,대구광역시 달서구청,053-667-3636,2025-11-10,3470000,대구광역시 달서구
35.84179251,128.5254492,27290-00054,출판밸리수변공원,수변공원,대구광역시 달서구 장기로65길 11-4,대구광역시 달서구 장기동 841-1,6936,,,,,,2012-12-20,대구광역시 달서구청,053-667-2851,2025-11-10,3470000,대구광역시 달서구
35.80665966,128.5408088,27290-00055,가람어린이공원,어린이공원,대구광역시 달서구 한실로 135,대구광역시 달서구 도원동 1439,2061.8,,그네+미끄럼틀+흔들놀이기구+오르는기구,,,,1992-12-28,대구광역시 달서구청,053-667-3636,2025-11-10,3470000,대구광역시 달서구
35.85276471,128.494303,27290-00056,갈뫼어린이공원,어린이공원,대구광역시 달서구 서당로3길 19-10,대구광역시 달서구 신당동 1834-3,1682.2,,그네+조합놀이대,화장실,,,1990-12-28,대구광역시 달서구청,053-667-2857,2025-11-10,3470000,대구광역시 달서구
35.84909064,128.539941,27290-00057,감삼어린이공원,어린이공원,대구광역시 달서구 감삼2길 22,대구광역시 달서구 감삼동 165-21,1639.3,,그네+조합놀이대+흔들놀이기구,,,,1975-03-11,대구광역시 달서구청,053-667-2857,2025-11-10,3470000,대구광역시 달서구
35.84984363,128.5457296,27290-00058,삼각지어린이공원,어린이공원,대구광역시 달서구 감삼길 135,대구광역시 달서구 감삼동 123,1051.5,,흔들놀이기구+시소,,,,1975-03-11,대구광역시 달서구청,053-667-2857,2025-11-10,3470000,대구광역시 달서구
35.84441945,128.5421725,27290-00059,감삼소어린이공원,어린이공원,대구광역시 달서구 장기로 160,대구광역시 달서구 감삼동 287-57,2436,,그네+조합놀이대,,,,2001-07-16,대구광역시 달서구청,053-667-2857,2025-11-10,3470000,대구광역시 달서구
35.81040639,128.5354373,27290-00060,감성테마어린이공원,어린이공원,대구광역시 달서구 상원로1길 3,대구광역시 달서구 상인동 1460-5,1681,,흔들놀이기구+조합놀이대,,,,1983-11-22,대구광역시 달서구청,053-667-3636,2025-11-10,3470000,대구광역시 달서구
35.83004106,128.5283352,27290-00061,감천리어린이공원,어린이공원,대구광역시 달서구 월성로 77,대구광역시 달서구 월성동 86,2342.3,,건너는기구+조합놀이대,화장실,,,1989-04-15,대구광역시 달서구청,053-667-3636,2025-11-10,3470000,대구광역시 달서구
35.80543908,128.5358911,27290-00062,강산어린이공원,어린이공원,대구광역시 달서구 도원로 45,대구광역시 달서구 도원동 1443,2537.7,,그네+조합놀이대,,,,1992-12-28,대구광역시 달서구청,053-667-3636,2025-11-10,3470000,대구광역시 달서구
35.82894498,128.5338024,27290-00063,광수어린이공원,어린이공원,대구광역시 달서구 학산로 30,대구광역시 달서구 월성동 364,2800.2,,조합놀이대+그네+흔들놀이기구,화장실,,,1989-07-19,대구광역시 달서구청,053-667-3636,2025-11-10,3470000,대구광역시 달서구
35.85229653,128.5349085,27290-00064,거인나라어린이공원,어린이공원,대구광역시 달서구 와룡로43길 36-5,대구광역시 달서구 죽전동 261-3,1652.9,,조합놀이대,,,,1975-03-11,대구광역시 달서구청,053-667-2857,2025-11-10,3470000,대구광역시 달서구
37.53799344,130.8703392,47940-00009,천부체육공원,체육공원,,경상북도 울릉군 북면 천부리 678-1,10687,,,,,,2011-08-01,경상북도 울릉군청,054-790-6242,2025-06-23,5260000,경상북도 울릉군
37.59573175,127.0448296,11230-00001,청량,근린공원,,서울특별시 동대문구 청량리동 산1-1,119871,,,,홍릉수목원,,1940-03-12,서울특별시 동대문구청,02-2127-4772,2025-06-09,3050000,서울특별시 동대문구
37.57385655,127.0241852,11230-00002,우산각,어린이공원,,서울특별시 동대문구 신설동 109-4,5294.2,,,,도서관,,1963-04-26,서울특별시 동대문구청,02-2127-4776,2025-06-09,3050000,서울특별시 동대문구
35.06618505,128.9805657,26380-00028,공간공원,어린이공원,,부산광역시 사하구 다대동 85-14,266.7,,,,,,1994-11-18,부산광역시 사하구청,051-220-4522,2025-11-05,3340000,부산광역시 사하구
35.04870983,128.9672813,26380-00033,대성공원,어린이공원,,부산광역시 사하구 다대동 1552-3,1516.2,,,,,,1995-12-08,부산광역시 사하구청,051-220-4522,2025-11-05,3340000,부산광역시 사하구
35.05139146,128.9670788,26380-00034,중현공원,어린이공원,,부산광역시 사하구 다대동 1550-5,1500.4,,,,,,1995-12-08,부산광역시 사하구청,051-220-4522,2025-11-05,3340000,부산광역시 사하구
35.05154267,128.9611924,26380-00035,응봉공원,어린이공원,,부산광역시 사하구 다대동 1549-1,1500.3,,,,,,1995-12-08,부산광역시 사하구청,051-220-4522,2025-11-05,3340000,부산광역시 사하구
35.04986397,128.9645862,26380-00036,조성공원,어린이공원,,부산광역시 사하구 다대동 1548-16,1691.5,,,,,,1995-12-08,부산광역시 사하구청,051-220-4522,2025-11-05,3340000,부산광역시 사하구
35.07721144,128.9902403,26380-00037,씨앗공원,어린이공원,,부산광역시 사하구 구평동 201,1802.2,,,,,,1996-12-10,부산광역시 사하구청,051-220-4522,2025-11-05,3340000,부산광역시 사하구
35.08018378,128.9877105,26380-00038,풀꽃공원,어린이공원,,부산광역시 사하구 구평동 514,1502.6,,,,,,1996-12-10,부산광역시 사하구청,051-220-4522,2025-11-05,3340000,부산광역시 사하구
35.07986636,128.9897447,26380-00039,열매공원,어린이공원,,부산광역시 사하구 구평동 511,1657.3,,,,,,1996-12-10,부산광역시 사하구청,051-220-4522,2025-11-05,3340000,부산광역시 사하구
35.083152,128.9673322,26380-00041,보림공원,어린이공원,,부산광역시 사하구 장림동 1139,1532,,,,,,1997-08-26,부산광역시 사하구청,051-220-4522,2025-11-05,3340000,부산광역시 사하구
35.08188889,128.965405,26380-00042,장림공원,어린이공원,,부산광역시 사하구 장림동 1125,910,,,,,,1998-05-02,부산광역시 사하구청,051-220-4522,2025-11-05,3340000,부산광역시 사하구
35.05939394,128.980004,26380-00044,통일아시아드공원,근린공원,,부산광역시 사하구 다대동 1585,9915.3,,,,,,2003-11-20,부산광역시 사하구청,051-220-4522,2025-11-05,3340000,부산광역시 사하구
35.1070058,128.9727379,26380-00045,희망공원,어린이공원,,부산광역시 사하구 당리동 309-5,989.3,,,,,,2003-12-11,부산광역시 사하구청,051-220-4522,2025-11-05,3340000,부산광역시 사하구
35.06361877,128.9833972,26380-00046,하늘공원,어린이공원,,부산광역시 사하구 다대동 1673,2530,,,,,,2005-11-23,부산광역시 사하구청,051-220-4522,2025-11-05,3340000,부산광역시 사하구
37.7239485,127.2104548,41360-00056,진접7호숲속공원,어린이공원,,경기도 남양주시 진접읍 금곡리 1119,2498,,,,,,,경기도 남양주시청,031-590-8369,2026-03-19,3990000,경기도 남양주시
37.71490907,127.1962489,41360-00057,진접3호늘찬공원,어린이공원,,경기도 남양주시 진접읍 금곡리 1092,2877,,,,,,,경기도 남양주시청,031-590-8369,2026-03-19,3990000,경기도 남양주시
37.7192162,127.1915425,41360-00058,진접2호도담공원,어린이공원,,경기도 남양주시 진접읍 금곡리 970,3702,,,,,,,경기도 남양주시청,031-590-8369,2026-03-19,3990000,경기도 남양주시
37.7221182,127.2017407,41360-00059,진접6호한빛공원,어린이공원,,경기도 남양주시 진접읍 금곡리 985,4237,,,,,,,경기도 남양주시청,031-590-8369,2026-03-19,3990000,경기도 남양주시
37.71199895,127.1895491,41360-00060,진접1호해밀공원,어린이공원,,경기도 남양주시 진접읍 금곡리 1084,5742,,,,,,,경기도 남양주시청,031-590-8369,2026-03-19,3990000,경기도 남양주시
37.61101957,127.1562291,41360-00004,도농 제3호공원,어린이공원,경기도 남양주시 도농로 34,경기도 남양주시 다산동 4002-1,1500,,,,,,,경기도 남양주시청,031-590-5354,2026-03-19,3990000,경기도 남양주시
37.6513146,127.142909,41360-00005,퇴계3호공원,어린이공원,,경기도 남양주시 퇴계원읍 퇴계원리 259-8,1414,,,,,,,경기도 남양주시청,031-590-5354,2026-03-19,3990000,경기도 남양주시
37.5765337,127.220081,41360-00006,도곡1공원,근린공원,,경기도 남양주시 와부읍 도곡리 1114-2,11898,,,,,,,경기도 남양주시청,031-590-8601,2026-03-19,3990000,경기도 남양주시
37.6256228,127.2021588,41360-00007,금곡물놀이장,어린이공원,경기도 남양주시 석실로 716-20,경기도 남양주시 금곡동 656,1762,,,,,,,경기도 남양주시청,031-590-4738,2026-03-19,3990000,경기도 남양주시
