source_name,source_url,reference_date,item_type,name_ko,category,region,address,latitude,longitude,summary,story_use,mission_use,age_tags,keywords,lbrryNm,ctprvnNm,signguNm,lbrrySe,closeDay,weekdayOperOpenHhmm,weekdayOperColseHhmm,satOperOperOpenHhmm,satOperCloseHhmm,holidayOperOpenHhmm,holidayCloseOpenHhmm,seatCo,bookCo,pblictnCo,noneBookCo,lonCo,lonDaycnt,rdnmadr,operInstitutionNm,phoneNumber,plotAr,buldAr,homepageUrl,referenceDate,insttCode,insttNm
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-09-06,place,노을도서관,작은도서관,목포시,전라남도 목포시 고하대로 641-10,34.80747909,126.3688758,노을도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;3564,노을도서관,전라남도,목포시,작은도서관,"매주월요일,공휴일",09:00,18:00,09:00,18:00,00:00,00:00,20,3564,0,0,5,14,전라남도 목포시 고하대로 641-10,노을작은도서관운영위원회,061-272-9872,,72,http://www.mokpolib.or.kr,2025-09-06,4800000,전라남도 목포시
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-09-06,place,행복마을도서관,작은도서관,목포시,전라남도 목포시 양을로 144,34.80909511,126.3866468,행복마을도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;4623,행복마을도서관,전라남도,목포시,작은도서관,"매주월요일,공휴일",09:00,18:00,09:00,18:00,00:00,00:00,16,4623,0,0,5,14,전라남도 목포시 양을로 144,행복마을작은도서관운영위원회,061-274-7077,,84,http://www.mokpolib.or.kr,2025-09-06,4800000,전라남도 목포시
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-09-06,place,삼학도서관,작은도서관,목포시,전라남도 목포시 자유로104번길 35,34.79034866,126.4016498,삼학도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;4864,삼학도서관,전라남도,목포시,작은도서관,"매주월요일,공휴일",10:00,19:00,10:00,19:00,00:00,00:00,16,4864,0,0,5,14,전라남도 목포시 자유로104번길 35,삼학작은도서관운영위원회,061-243-4880,,79,http://www.mokpolib.or.kr,2025-09-06,4800000,전라남도 목포시
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-09-06,place,소나무도서관,작은도서관,목포시,전라남도 목포시 포미로 22,34.81974985,126.3968006,소나무도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;2480,소나무도서관,전라남도,목포시,작은도서관,"매주월요일,공휴일",10:00,19:00,10:00,19:00,00:00,00:00,20,2480,0,0,5,14,전라남도 목포시 포미로 22,소나무작은도서관운영위원회,061-274-0067,,81,http://www.mokpolib.or.kr,2025-09-06,4800000,전라남도 목포시
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-09-06,place,숲속도서관,작은도서관,목포시,전라남도 목포시 백년대로 95-5(용당2동),34.79958771,126.3997647,숲속도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;5555,숲속도서관,전라남도,목포시,작은도서관,"매주월요일,공휴일",09:00,18:00,09:00,18:00,00:00,00:00,20,5555,0,0,5,14,전라남도 목포시 백년대로 95-5(용당2동),숲속작은도서관운영위원회,061-276-7384,,120,http://www.mokpolib.or.kr,2025-09-06,4800000,전라남도 목포시
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-09-06,place,청개구리도서관,작은도서관,목포시,"전라남도 목포시 통일대로75번길 14(옥암동,부영@)",34.80236326,126.4319076,청개구리도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;6426,청개구리도서관,전라남도,목포시,작은도서관,"매주월요일,공휴일",09:00,18:00,09:00,18:00,00:00,00:00,23,6426,0,0,5,14,"전라남도 목포시 통일대로75번길 14(옥암동,부영@)",청개구리작은도서관운영위원회,061-281-2463,,131,http://www.mokpolib.or.kr,2025-09-06,4800000,전라남도 목포시
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-03-13,place,참새작은도서관,작은도서관,금천구,"서울특별시 금천구 한내로 69-15, 3층",37.45738796,126.8865496,참새작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;10672,참새작은도서관,서울특별시,금천구,작은도서관,월요일+일요일+법정공휴일,10:00,20:00,10:00,14:30,00:00,00:00,60,10672,0,0,10,14,"서울특별시 금천구 한내로 69-15, 3층",금천문화재단,02-2104-5765,,262,https://geumcheonlib.seoul.kr,2025-03-13,3170000,서울특별시 금천구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-03-13,place,나누리 작은도서관,작은도서관,금천구,"서울특별시 금천구 금하로23길 40, 금화빌딩",37.45310408,126.908929,나누리 작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;8987,나누리 작은도서관,서울특별시,금천구,작은도서관,토요일+일요일+법정공휴일,11:00,19:00,00:00,00:00,00:00,00:00,40,8987,0,0,10,14,"서울특별시 금천구 금하로23길 40, 금화빌딩",나누리 작은도서관,02-892-0109,,100,,2025-03-13,3170000,서울특별시 금천구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-03-13,place,미래향기작은도서관,작은도서관,금천구,"서울특별시 금천구 독산로 179, 1층",37.4631474000,126.903459,미래향기작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;9880,미래향기작은도서관,서울특별시,금천구,작은도서관,월요일+일요일+법정공휴일,10:00,20:00,10:00,14:30,00:00,00:00,32,9880,0,0,10,14,"서울특별시 금천구 독산로 179, 1층",금천문화재단,02-2104-5584,,149,https://geumcheonlib.seoul.kr,2025-03-13,3170000,서울특별시 금천구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2023-12-06,place,리즈영어작은도서관,작은도서관,영동군,충청북도 영동군 영동읍 영동시장4길 42,36.17821096,127.774809,리즈영어작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;1603,리즈영어작은도서관,충청북도,영동군,작은도서관,금+공휴일,09:00,18:00,09:00,18:00,00:00,00:00,12,1603,0,0,2,7,충청북도 영동군 영동읍 영동시장4길 42,충청북도 영동군 리즈영어마을,043-744-7616,234,150.68,,2023-12-06,4440000,충청북도 영동군
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2023-12-06,place,어깨동무작은도서관,작은도서관,영동군,충청북도 영동군 영동읍 구교2길 2,36.1802453,127.7802849,어깨동무작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;21217,어깨동무작은도서관,충청북도,영동군,작은도서관,금+공휴일,09:00,18:00,09:00,18:00,00:00,00:00,32,21217,0,0,2,7,충청북도 영동군 영동읍 구교2길 2,충청북도 영동군 어깨동무지역아동센터,043-744-3677,483.8,265,,2023-12-06,4440000,충청북도 영동군
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2024-11-13,place,지구촌작은도서관,작은도서관,중구,"울산광역시 중구 북부순환도로 871, 4층(서동)",35.58094462,129.3453065,지구촌작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;1284,지구촌작은도서관,울산광역시,중구,작은도서관,토+일+공휴일,10:00,17:00,00:00,00:00,00:00,00:00,6,1284,0,0,3,14,"울산광역시 중구 북부순환도로 871, 4층(서동)",,052-296-7121,,198,,2024-11-13,3690000,울산광역시 중구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2024-11-13,place,중구 우정마을 작은도서관,작은도서관,중구,울산광역시 중구 명룬로 66(우정동) 3층,35.557532,129.311192,중구 우정마을 작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;1500,중구 우정마을 작은도서관,울산광역시,중구,작은도서관,일+공휴일,10:00,14:00,10:00,16:00,00:00,00:00,20,1500,0,0,3,14,울산광역시 중구 명룬로 66(우정동) 3층,,,,124,,2024-11-13,3690000,울산광역시 중구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2024-11-13,place,꿈꾸는 작은도서관,작은도서관,중구,울산광역시 중구 병영로 106(동동) 2층,35.578784,129.346596,꿈꾸는 작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;1000,꿈꾸는 작은도서관,울산광역시,중구,작은도서관,토+일+공휴일,10:00,18:00,00:00,00:00,00:00,00:00,6,1000,0,0,3,14,울산광역시 중구 병영로 106(동동) 2층,,,,37,,2024-11-13,3690000,울산광역시 중구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-09-01,place,(신례1리)예촌작은도서관,작은도서관,서귀포시,제주특별자치도 서귀포시 남원읍 신례중앙로 37,33.28797397,126.6269956,(신례1리)예촌작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;7200,(신례1리)예촌작은도서관,제주특별자치도,서귀포시,작은도서관,국가지정공휴일(일요일포함)+매주월요일,14:00,18:00,10:00,14:00,00:00,00:00,29,7200,4,0,5,14,제주특별자치도 서귀포시 남원읍 신례중앙로 37,예촌작은도서관,064-767-5200,,,https://www.smalllibrary.org/main/index,2025-09-01,6500000,제주특별자치도
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-09-01,place,(세화2리)갯머리작은도서관,작은도서관,서귀포시,제주특별자치도 서귀포시 표선면 일주동로 6276,33.30704179,126.8012247,(세화2리)갯머리작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;5739,(세화2리)갯머리작은도서관,제주특별자치도,서귀포시,작은도서관,국가지정공휴일(일요일제외)+매주월요일+매주토요일,15:00,19:00,00:00,00:00,15:00,19:00,20,5739,4,0,3,14,제주특별자치도 서귀포시 표선면 일주동로 6276,세화2리마을회,064-787-3420,,,https://www.smalllibrary.org/main/index,2025-09-01,6500000,제주특별자치도
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-09-16,place,동명작은도서관,작은도서관,칠곡군,경상북도 칠곡군 동명면 금암중앙길 56,35.98389969,128.5538964,동명작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;10482,동명작은도서관,경상북도,칠곡군,작은도서관,매주월요일+국가지정 공휴일,10:00,17:00,10:00,17:00,00:00,00:00,78,10482,0,0,5,14,경상북도 칠곡군 동명면 금암중앙길 56,경상북도 칠곡군청,054-974-8219,266.5,266.5,http://library.chilgok.go.kr,2025-09-16,5220000,경상북도 칠곡군
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-07-31,place,협성휴포레강북작은도서관,작은도서관,북구,"대구광역시 북구 태암남로 60(태전동,협성휴포레강북아파트)",35.92442007,128.5539097,협성휴포레강북작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;7266,협성휴포레강북작은도서관,대구광역시,북구,작은도서관,토+일+법정공휴일,15:00,17:00,00:00,00:00,00:00,00:00,12,7266,2,0,3,7,"대구광역시 북구 태암남로 60(태전동,협성휴포레강북아파트)",,053-311-7620,,109.1,,2025-07-31,3450000,대구광역시 북구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-07-31,place,화성그랜드파크 도서관 함지원,작은도서관,북구,"대구광역시 북구 구암로65길 9(구암동,화성그랜드파크)",35.93931668,128.566466,화성그랜드파크 도서관 함지원은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;2300,화성그랜드파크 도서관 함지원,대구광역시,북구,작은도서관,일+법정공휴일,13:00,18:00,13:00,16:00,00:00,00:00,10,2300,0,0,0,0,"대구광역시 북구 구암로65길 9(구암동,화성그랜드파크)",,053-324-6935,,70,,2025-07-31,3450000,대구광역시 북구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-07-31,place,화성센트럴파크 도서관,작은도서관,북구,"대구광역시 북구 대천로 100(동천동,화성센트럴파크)",35.93503621,128.559968,화성센트럴파크 도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;10850,화성센트럴파크 도서관,대구광역시,북구,작은도서관,토+일+법정공휴일,14:00,16:00,00:00,00:00,00:00,00:00,22,10850,2,0,0,0,"대구광역시 북구 대천로 100(동천동,화성센트럴파크)",,053-281-0952,,108,,2025-07-31,3450000,대구광역시 북구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-07-31,place,힐스테이트 데시앙 도남1단지 작은도서관(운영준비중),작은도서관,북구,"대구광역시 북구 도남길 76(국우동,힐스테이트데시앙도남1단지)",35.95459096,128.5829858,힐스테이트 데시앙 도남1단지 작은도서관(운영준비중)은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;2400,힐스테이트 데시앙 도남1단지 작은도서관(운영준비중),대구광역시,북구,작은도서관,연중무휴,08:00,00:00,08:00,00:00,08:00,00:00,24,2400,1,0,0,0,"대구광역시 북구 도남길 76(국우동,힐스테이트데시앙도남1단지)",,053-327-1692,,174.66,,2025-07-31,3450000,대구광역시 북구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-09-16,place,약목작은도서관,작은도서관,칠곡군,경상북도 칠곡군 약목면 복성1길 15,36.03248878,128.363387,약목작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;8412,약목작은도서관,경상북도,칠곡군,작은도서관,매주토요일+국가지정 공휴일,10:00,17:00,00:00,00:00,00:00,00:00,85,8412,0,0,5,14,경상북도 칠곡군 약목면 복성1길 15,경상북도 칠곡군청,054-975-7950,261,261,http://library.chilgok.go.kr,2025-09-16,5220000,경상북도 칠곡군
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-09-10,place,신호작은도서관,작은도서관,강서구,"부산광역시 강서구 르노삼성대로 14(신호동, 신호문화공원 본관 1층)",35.08864446,128.8725303,신호작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;9585,신호작은도서관,부산광역시,강서구,작은도서관,월+공휴일,10:00,18:00,10:00,18:00,10:00,17:00,30,9585,19,0,5,14,"부산광역시 강서구 르노삼성대로 14(신호동, 신호문화공원 본관 1층)",부산광역시 강서구청,051-970-2316,156.84,156.84,https://library.bsgangseo.go.kr/gmlib/,2025-09-10,3360000,부산광역시 강서구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-09-10,place,아이꿈작은도서관,작은도서관,강서구,"부산광역시 강서구 명지국제6로318번길 58(명지동, 강서구육아종합지원센터 2층)",35.10084821,128.9254715,아이꿈작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;8684,아이꿈작은도서관,부산광역시,강서구,작은도서관,월+일+공휴일,09:30,17:30,09:30,17:30,00:00,00:00,30,8684,0,0,5,14,"부산광역시 강서구 명지국제6로318번길 58(명지동, 강서구육아종합지원센터 2층)",부산광역시 강서구 강서구육아종합지원센터,051-201-5202,105.8,105.8,http://www.bgscc.or.kr/,2025-09-10,3360000,부산광역시 강서구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-09-10,place,극동스타클래스작은도서관,작은도서관,강서구,부산광역시 강서구 명지오션시티2로 71,35.08395235,128.8999885,극동스타클래스작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;11086,극동스타클래스작은도서관,부산광역시,강서구,작은도서관,일+공휴일,10:00,22:00,10:00,22:00,00:00,00:00,120,11086,0,0,3,10,부산광역시 강서구 명지오션시티2로 71,극동스타클래스작은도서관,051-271-2142,367,367,,2025-09-10,3360000,부산광역시 강서구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-09-10,place,링컨타운책벌레작은도서관,작은도서관,강서구,부산광역시 강서구 명지오션시티10로 16,35.08639247,128.8967866,링컨타운책벌레작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;5900,링컨타운책벌레작은도서관,부산광역시,강서구,작은도서관,화+목+토+일+공휴일,13:00,17:00,00:00,00:00,00:00,00:00,22,5900,0,0,5,14,부산광역시 강서구 명지오션시티10로 16,퀸덤1차 링컨타운아파트,051-271-7170,121,121,,2025-09-10,3360000,부산광역시 강서구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-09-10,place,아인슈타인타운책벌레작은도서관,작은도서관,강서구,부산광역시 강서구 명지오션시티11로 51,35.08637338,128.8998473,아인슈타인타운책벌레작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;3053,아인슈타인타운책벌레작은도서관,부산광역시,강서구,작은도서관,토+일+공휴일,13:00,17:00,00:00,00:00,00:00,00:00,36,3053,0,0,4,14,부산광역시 강서구 명지오션시티11로 51,퀸덤1차 아이슈타인타운,051-271-7781,129,129,,2025-09-10,3360000,부산광역시 강서구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-09-10,place,에디슨타운책벌레작은도서관,작은도서관,강서구,부산광역시 강서구 명지오션시티10로 17,35.08814982,128.8973624,에디슨타운책벌레작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;4233,에디슨타운책벌레작은도서관,부산광역시,강서구,작은도서관,토+일+공휴일,13:00,17:00,00:00,00:00,00:00,00:00,23,4233,0,0,5,14,부산광역시 강서구 명지오션시티10로 17,퀸덤1차 에디슨타운,051-271-0541,131,131,,2025-09-10,3360000,부산광역시 강서구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-09-10,place,책나무작은도서관,작은도서관,강서구,부산광역시 강서구 대저로63번길 31,35.21676104,128.9593384,책나무작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;3238,책나무작은도서관,부산광역시,강서구,작은도서관,토+일+공휴일,09:00,18:00,00:00,00:00,00:00,00:00,12,3238,0,0,2,14,부산광역시 강서구 대저로63번길 31,강서구종합사회복지관,051-972-4591,45,45,,2025-09-10,3360000,부산광역시 강서구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-09-10,place,명지한신휴플러스작은도서관,작은도서관,강서구,부산광역시 강서구 명지오션시티1로 155(명지오션시티 한신휴플러스 109동),35.08081407,128.9011278,명지한신휴플러스작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;1448,명지한신휴플러스작은도서관,부산광역시,강서구,작은도서관,일+공휴일,09:00,21:00,09:00,21:00,00:00,00:00,60,1448,0,0,5,14,부산광역시 강서구 명지오션시티1로 155(명지오션시티 한신휴플러스 109동),명지한신휴플러스,051-271-2750,332,332,,2025-09-10,3360000,부산광역시 강서구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-09-10,place,솔마레작은도서관,작은도서관,강서구,부산광역시 강서구 명지오션시티12로 10(엘크루솔마레 107동),35.08173983,128.8965973,솔마레작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;1544,솔마레작은도서관,부산광역시,강서구,작은도서관,일+공휴일,09:00,18:00,09:00,18:00,00:00,00:00,107,1544,0,0,5,14,부산광역시 강서구 명지오션시티12로 10(엘크루솔마레 107동),엘크루솔마레아파트,051-271-3999,382,382,,2025-09-10,3360000,부산광역시 강서구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-09-10,place,에일린의뜰작은도서관,작은도서관,강서구,부산광역시 강서구 명지국제5로 60,35.10045574,128.920892,에일린의뜰작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;3446,에일린의뜰작은도서관,부산광역시,강서구,작은도서관,연중무휴,05:00,23:00,05:00,23:00,05:00,23:00,28,3446,0,0,6,7,부산광역시 강서구 명지국제5로 60,명지에일린의뜰,051-291-8855,65,65,,2025-09-10,3360000,부산광역시 강서구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-09-10,place,동행작은도서관,작은도서관,강서구,부산광역시 강서구 명지국제6로 288,35.10098091,128.9242407,동행작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;2140,동행작은도서관,부산광역시,강서구,작은도서관,월+일+공휴일,13:00,18:00,13:00,18:00,00:00,00:00,32,2140,0,0,0,0,부산광역시 강서구 명지국제6로 288,동행교회,051-204-1191,927,150,,2025-09-10,3360000,부산광역시 강서구
