latitude,longitude,relicsNm,appnNo,relicsKnd,relicsSe,rdnmadr,lnmadr,appnDate,posesnSe,ownerNm,scale,makePd,picInfo,relicsIntrcn,phoneNumber,institutionNm,referenceDate,insttCode,insttNm
33.323795,126.167111,절부암,9,기념물,도 기념물,,제주특별자치도 제주시 한경면 용수리 4241-5 용수리 포구,1971-08-26,국유,,,,,고씨부인의 절개를 기리고 있는 바위이다.,064-710-6702,제주특별자치도 세계유산본부,2025-09-15,6500000,제주특별자치도
33.434805,126.289177,정동벌립장,8,무형문화유적,도 무형유산,,제주특별자치도 제주시 한림리 귀덕리,1986-04-10,사유,,,,,정동벌립의 제작은 북제주군 한림읍 귀덕 1리 성로동에 집중되어 있는데 이 정동벌립이 언제부터 만들어지기 시작했으며 어찌하여 귀덕 1리에서만 집중적으로 전승되어 오는지는 정확히 알 수 없다.,064-710-6972,제주특별자치도 세계유산본부,2025-09-15,6500000,제주특별자치도
33.2468356,126.5712636,정방사 소장 각설범망경,6,유형문화유적,도 등록문화유산,제주특별자치도 서귀포시 동부로12번길 20(정방사),,2024-01-17,사유,,,,,각설범망경은 항일운동가 백용성 선사가 대승불교의 계율을 다룬 범망경을 번역해 유통한 경전으로 백용성 선사의 역경활동과 불교경전 대중화 등을 진단할 수 있는 경전임,064-710-6702,제주특별자치도 세계유산본부,2025-09-15,6500000,제주특별자치도
33.246835,126.571263,정방사 소장 석조여래좌상및복장유물일괄,23,유형문화유적,도 유형문화유산,,제주특별자치도 서귀포시 정방동 236번지(정방사),2005-10-05,사유,,,,,정방사 소장 석조여래좌상은 1702년에 전라남도 순천 북령 동리산 대흥사(순천 북령 동리산 대흥사)에서 조성 봉안되었던 불상으로서 후일 쌍계암에 봉안되었다가 이곳으로 옮겨왔다. 이 불상은 과거칠불 중 제3불인 비사부불(毗舍浮佛)이며 국내에서는 처음으로 발견된 것이다.,064-710-6702,제주특별자치도 세계유산본부,2025-09-15,6500000,제주특별자치도
33.2468355753,126.5712635626,정방사 소장 조선글화엄경,5,유형문화유적,도 등록문화유산,제주특별자치도 서귀포시 동부로12번길 19(정방사),,2024-01-17,사유,,,,,정방사 소장 조선글화엄경은 항일운동가 백용성 선사가 불교 대중화와 포교를 위하여 최초로 화엄경을 우리말로 번역한 경전,064-710-6702,제주특별자치도 세계유산본부,2025-09-15,6500000,제주특별자치도
33.2468356,126.5712636,정방사 소장 현수제승법수,38,유형문화유적,도 유형문화유산,제주특별자치도 서귀포시 동부로12번길 19(정방사),,2024-01-17,사유,,,,,정방사 소장 불경,064-710-6703,제주특별자치도 세계유산본부,2025-09-15,6500000,제주특별자치도
33.386875,126.800071,정의향교,5,유형문화유적,도 유형문화유산,,제주특별자치도 서귀포시 표선면 성읍리 820-1번지,1971-08-26,사유,,,,,정의향교는 조선 세종 5년(1423)에 진사리 현의 서문 밖에 처음 지었다가 헌종 15년(1849)에 지금의 위치로 옮겨 지었다.,064-710-6702,제주특별자치도 세계유산본부,2025-09-15,6500000,제주특별자치도
33.386875,126.800071,정의현 객사 전패,36,유형문화유적,도 유형문화유산,,제주특별자치도 서귀포시 표선면 성읍리 820-1번지(정의향교),2020-11-25,사유,,,,,『전패』는 객사(客舍)에 모신 왕을 상징하는 일종의 위패로 정의현 객사 전패는 현재 제주도에 남아있는 유일한 전패다. 『제주계록(濟州啓錄)』 등의 사료에 의하면 정의현 객사 전패는 1847년(헌종 13) 6월에 제작된 것으로 예상할 수 있다.,064-710-6702,제주특별자치도 세계유산본부,2025-09-15,6500000,제주특별자치도
33.325335,126.620857,제주 4·3 수악주둔소,716,유형문화유적,국가등록문화유산,,제주특별자치도 서귀포시 남원읍 신례리 산5번지,2018-06-11,국유,,,,,해방 이후 정부수립 및 한국전쟁 당시 정치적 사회적 혼란기 속에서 한국 현대사의 주요 사건이었던 제주 4·3사건의 역사성과 지역성을 지닌 대표적 유적으로 무장대 토벌을 위해 당시 만들어졌던 많은 주둔소 중에서 규모가 크고 건축적인 면에서 형식 구조도 독특하며 보존상태도 양호하다. 제주 4·3사건의 흔적이 대부분 사라지고 현존 유적도 극소수인 상태에서 제주 4·3사건을 재조명하고 그것으로부터 교훈을 얻기 위한 역사적 현장유구로서 상징적 의미가 있다.,064-710-6702,제주특별자치도 세계유산본부,2025-09-15,6500000,제주특별자치도
37.50894275,127.6333184,택승정,양평군 향토유적 제25호,유형문화유적,건조물,경기도 양평군 용문면 용문로 834,경기도 양평군 용문면 광탄리 175-3,1986-05-30,사유,남원양씨종중,1,조선,,"이 정자는 세조 6년(1460)에 대제학 梁誠之가 창건하였다고 하며, 택승정기에 의하면 순조 30년(1830) 양씨 선조들이 사용하던 활터에다 창건한 것으로 헌종 6년(1840) 병사 양주태가 현액하였다고 기록되어 있다. 정자의 형태는 정면 3칸, 측면 2칸의 팔작지붕으로 자연초석위에 원주를 세운 굴도리집이다. 정면에는 梁大淵이 쓴 ‘澤升亭’이라는 현액이 걸려 있고 내부에는 ‘澤升亭記’ 현판이 걸려 있다.",031-770-3310,남원양씨종중,2023-05-24,4170000,경기도 양평군
35.0675341,126.5197396,영파정,전라남도 문화재자료 제168호,유형문화유적,건조물,전라남도 함평군 함평읍 사장길 39,전라남도 함평군 함평읍 기각리 904-3,1988-12-21,국유,함평군,1원,조선시대,,조선시대 이안이 활도쏘고 학습을 했던 강학소임,061-320-1774,전라남도 함평군청,2026-03-11,4960000,전라남도 함평군
35.06608092,126.5205148,척화비,전라남도 문화재자료 제176호,유형문화유적,공예품,,전라남도 함평군 함평읍 기각리 906-7,1990-02-24,국유,함평군,1기,조선시대,,흥선대원군시설 양인을 배척하여 세운 척화비,061-320-1774,전라남도 함평군청,2026-03-11,4960000,전라남도 함평군
35.102661,126.4939886,진양리화동고분군,전라남도 문화재자료 제230호,기념물,고분,,전라남도 함평군 함평읍 진양리 산 8-1,2001-09-27,사유,함평군,1기,석기시대,,마한문화의 상징원형고분,061-320-1774,전라남도 함평군청,2026-03-11,4960000,전라남도 함평군
35.08441495,126.504761,대덕리고영고분군,전라남도 문화재자료 제231호,기념물,고분,,전라남도 함평군 함평읍 대덕리 295-5,2001-09-27,사유,함평군,1기,석기시대,,마한문화의 상징 원형고분,061-320-1774,전라남도 함평군청,2026-03-11,4960000,전라남도 함평군
35.06641586,126.5122165,함평 이재혁가옥,전라남도 문화재자료 제250호,유형문화유적,건조물,전라남도 함평군 함평읍 남일길 83-4,전라남도 함평군 함평읍 함평리 379-2,2004-02-13,사유,함평이씨,1원,조선시대,,조선시대와 일제시대의 격동기의 건축배치도와 김구선생의 독립운동 은신처가 있는 주택,061-320-1774,전라남도 함평군청,2026-03-11,4960000,전라남도 함평군
35.1372904,126.6019935,함평 이건풍가옥,전라남도 문화재자료 제251호,유형문화유적,건조물,전라남도 함평군 나산면 사산길 50-6,전라남도 함평군 나산면 초포리 659-1,2004-02-13,사유,함평이씨,1원,조선시대,,남부지역의 특색있는 ㄷ 자형의 주택평면도를 건축,061-320-1774,전라남도 함평군청,2026-03-11,4960000,전라남도 함평군
35.22231408,126.5963697,함평 자형정,전라남도 문화재자료 제285호,유형문화유적,건조물,전라남도 함평군 월야면 월야석계길 61,전라남도 함평군 월야면 월계리 419,2017-08-24,사유,광산김씨문중,1원,조선시대,,강학소의 특색있는 지붕구조로 겹쳐지는 처마선을 가진 장소,061-320-1774,전라남도 함평군청,2026-03-11,4960000,전라남도 함평군
36.08468518,129.5491834,구만리 독수리 바위,기념물 2023-1,기념물,지질,,경상북도 포항시 남구 호미곶면 구만리 491-9,2023-06-08,국유,포항시,1기,신생대,,구만리 독수리 바위는 오래도록 호미곶 일원 어민 및 해녀들과 함께 하며 해양문화의 일부가 되어온 해안가에 위치한 자연물이다. 구만리 독수리 바위는 파랑의 풍화침식작용을 통해 형성된 시스택으로 동해안에서는 형성되기 어려운 지형인 점에서 특이점이 있다. 호미곶을 중심으로 한 해녀문화가 보존 전승되고 있으며 풍어를 기원하는 신앙의 대상으로 제를 지내는 곳으로 바다를 생활기반으로 하는 어민들에게 일종의 풍요화 안전을 기원하는 장소성이 강한 곳으로 해양문화 관련 자료로 삼고 이르 보존하고자 향토기념물로 지정한다.,054-270-2388,경상북도 포항시 문화예술과,2026-03-27,5020000,경상북도 포항시
36.26148232,129.3196061,대전리 백계당,유형 2016-05,유형문화유적,건조물,,경상북도 포항시 북구 송라면 대전리 산 161,2016-09-05,사유,박해철,1동,근대,,대전리 백계당은 내연산 산신인 할무당 할매를 모시는 사당이다. 현 위치로부터 위로 약 2km 떨어진 내연산 문수봉과 삼지봉 사이의 할무당재에 있었던 것을 1928년에 이건하였다고 한다. 이건 이전에 3차례(1892년. 1901년. 1914년) 중수한 기록은 있지만 창건 기록은 없다.,054-270-2271,경상북도 포항시 문화예술과,2026-03-27,5020000,경상북도 포항시
35.98914099,129.3155284,중명리 정사도 유허비,유형 2016-04,유형문화유적,금석문,,경상북도 포항시 남구 연일읍 중명리 663-1,2016-09-05,사유,영일정씨 문정공파종중,1기,조선시대,,중명리 정사도 유허비는 고려 공민왕 당시 이곳에서 많은 제자를 길렀던 정사도 선생을 기리는 비석이다. 정사도의 본관은 영일 호는 설곡이다. 후손 정성검이 편찬한 문정공설곡정선생유허비중수기에 의하면 정사도는 유허비가 세워진 원촌리(현 중명리)에서 태어났으며 관직에서 물러난 후에는 고향인 이곳에서 생을 마감하였다고 한다.,054-270-2271,경상북도 포항시 문화예술과,2026-03-27,5020000,경상북도 포항시
35.61177854,127.1167122,이상형묘비,,유형문화유적,석조물,,전북특별자치도 임실군 운암면 운종리 산1-32,2015-07-23,사유,,1기,1649,,1649년에 건립된 독전어사 충경공 이상형의 묘비.  자는 덕선(德先) 호는 천묵재(天齋)로 효령대군의 7대손이며 춘성군(春城君) 이담손(李聃孫)의 현손이다. 어릴 때 고모부이자 영천서원에 배향된 활계 이대유 선생에게 수학하였다. 1612년에 사마시에 입격하였고 광해군 혼조에 태인칠광(泰仁七狂)의 한 사람으로 활동하였다. 김장생(金長生) 문하에게 수학하였다. 1636년(인조 14) 병자호란에는 독전어사를 지냈으며 척화(斥和)를 주장하여 화의(和議)를 주장하는 최명길(崔鳴吉) 등을 탄핵하였기도 하였다.,063-640-3073,전북특별자치도 임실군청,2026-03-03,4761000,전북특별자치도 임실군
35.6405409,127.3669029,삼청동비,,유형문화유적,석조물,,전북특별자치도 임실군 성수면 성수리 산1,2016-10-17,사유,,1기,조선초기,,절입구 향로봉 아래에 있는 비각은 어필각(御筆閣)으로 안에는 조선을 개국한 태조 이성계(13351408)가 쓴 ‘삼청동(三淸洞)’을 개긴 비석이 있다. 태조 이성계가 등극하기 전 무학대사의 권유로 이곳에 와서 치성을 드렸는데 삼업(三業)이 청정함을 깨닫고 ‘삼청동’이라 글씨를 새겼다고 한다.,063-640-3073,전북특별자치도 임실군청,2026-03-03,4761000,전북특별자치도 임실군
35.49873831,127.3132469,삼계석문,,유형문화유적,석조물,,전북특별자치도 임실군 오수면 둔덕리 산46,2016-10-17,사유,,1기,1663,,1663년경 조성된 것으로 높이 8m정도 크기의 바위에는 삼계석문(三磎石門)이라는 네 글자가 새겨져 있다. 서체의 필획이 경남 하동 쌍계사 진감선사비와 흡사하며 고운 최치원(857)의 글씨 쌍계석문(雙磎石門)을 모작하여 1663년에 최유지의 아들 최기옹이 쓴 글씨라고 하는데 글자 하나의 크기는 약 7080cm 정도여서 마치 서까래와 같다고 표현하고 있다. 로 8m의 바위에 삼계석문(三磎石門)이라는 글씨가 바위에 새겨져 있음,063-640-3073,전북특별자치도 임실군청,2026-03-03,4761000,전북특별자치도 임실군
35.49873831,127.3132469,단구대,,유형문화유적,석조물,,전북특별자치도 임실군 오수면 둔덕리 산46,2016-10-17,사유,,1기,1663,,1663년경 구로회 회원들이 자색 바위에 새긴 단구 구로회 회원 명단 등이 새겨져 있음,063-640-3073,전북특별자치도 임실군청,2026-03-03,4761000,전북특별자치도 임실군
35.54481665,127.2796693,옥정암지  마애석불  좌상,,유형문화유적,석조물,전북특별자치도 임실군 삼계면 망전2길 176-282,전북특별자치도 임실군 삼계면 오지리 산86,2017-12-14,사유,,1기,고려말,,옥정암지 마애여래좌상은 대좌부터 육계까지의 높이 6.43m에 이르는 대형 마애불상이다. 옥정암지는 고려말기 일목대사가 암자를 지었으며 암자가 위치한 곳이 명당이라 묘를 쓰려고 불 태웠다는 구비전승이 전해지고 있다. 이러한 전설과 더불어 옥정암지 마애불 앞으로 3×10m 크기의 평탄지가 있으며 이 일대에 고려시대 전형적인 기와인 어골문기와 편이 흩어져 있다. 이러한 점으로 미루어 옥정암지 마애여래좌상의 조성시기는 전설과 부합하는 고려말기로 추정이 가능하다.,063-640-3073,전북특별자치도 임실군청,2026-03-03,4761000,전북특별자치도 임실군
35.51744251,127.2890444,말천방들노래,,유형문화유적,향토,,전북특별자치도 임실군 삼계면 두월리 328-4,2016-10-17,사유,,,미상,,말천방 현재의 임실군 삼계면 두월리 지역에 전해지고 있는 들노래[農謠]로 그 기원에 대해서는 명확하지 않다. 다만 1970년대 당시 86세였던 김종익(金鍾益)을 비롯한 노인들로부터 원형을 채록하여 마을사람들을 규합 <말천방농요보존회>를 조직하였고 그후 1973년 민요 전문학자의 고증과 지도를 받아 같은 해 10월 제14회 전국 민속경연대회(청주)에서 장려상을 받으면서 전국적으로 알려졌다. 1979년 대구에서 개최된 제20회 전국민속예술경연대회에 출전했지만 박정희 전대통령의 서거로 모든 일정이 취소되었다. 그후 더 이상 대회에 출전하지 않았고 이농현상으로 말천방들노래도 점차 시들해졌다가 최근 두월마을이 슬로공동체로 선정되면서 다시 말천방 농요에 관심을 가지게 되었다. 삼계 두월마을 김종익 노인으로부터 배우셨던 김종현씨와 김준성씨를 통해 기억을 되살려 그 맥을 잇고자 하는 노력으로 2012년부터 마을에서 축제를 진행 올해로 4회째를 맞고 있다.,063-640-3073,전북특별자치도 임실군청,2026-03-03,4761000,전북특별자치도 임실군
35.65518169,127.2220043,임실현읍총병풍,,유형문화유적,공예,,전북특별자치도 임실군 신평면 원천리 279,2016-10-17,사유,,1개,1872,,1872년에 작성된 것으로 임실현감이 교대할 때 임실현의 사정에 대해서 구체적으로 적고 있는 읍총자료는 손주항씨 부친 손태중이 60여년 전 병풍으로 만든 것이다. 손주항씨의 집은 조선말 사숙으로 마을 청소년들이 학문을 수학하던 곳으로 지금도 서당골로 불린다고 한다. 보통 ‘읍총(邑摠)’은 조선 시대 신임 수령을 맞이할 때 수석 아전이 제출했던 작은 책자를 말하는 것으로 그 지방 관아의 운용 지방관의 봉록인 쌀과 돈의 수량 등을 기록해 둔 것이다.,063-640-3073,전북특별자치도 임실군청,2026-03-03,4761000,전북특별자치도 임실군
35.57080327,127.3650061,충신 이상길 정려,,유형문화유적,건조물,,전북특별자치도 임실군 지사면 영천리 780,2018-10-25,사유,,1기,1642,,1641년 건립되었고 1861년 중수되어 현재까지 그 보존상태가 양호함. 충숙공 이상길 정려비는 병자호란이후 조선 선비들의 기개를 보여주기 위하여 비교적 빠른 시기에 정려를 내렸다. 인물의 호국정신을 기리기 위한 가문의 노력이 지금까지 이어지고 있다.,063-640-3073,전북특별자치도 임실군청,2026-03-03,4761000,전북특별자치도 임실군
36.00247108,127.1153551,학현산성,6,기념물,성터,,전북특별자치도 익산시 왕궁면 동용리 산 53,2002-05-30,사유,,,,,"표고 214m 주봉과 서남쪽 공짜기를 감싸는 석성. 산탁에 의해 축성, 일부 협축 흔적이 살펴짐. 대부분 붕괴되었고 북쪽성벽 일부가 잘 남아있는데 폭은 4m정도이고, 잔존높이는 2m내외임. 성내에서 격자문, 어골문, 집선문계 평기와 및 토기편 등 수습됨.",063-859-5789,전북특별자치도 익산시청,2025-07-18,4681000,전북특별자치도 익산시
36.0592319,127.085718,여산척화비,7,유형문화유적,기타,전북특별자치도 익산시 여산면 동헌길 13,전북특별자치도 익산시 여산면 여산리 445-2,2002-05-30,국유,,,,,"대원군이 병인양요(1866)때 척화의지를 발표, 신미양요(1871) 이후 전국 각지에 척화비를 세움. 1882년 임오군란때 대원군의 실각으로 일본공사관의 요구로 모두 철거되었다가 1915년 이후 발견되고 있음. 여산척화비도 이러한 과정속에서 현존하는 것으로 판단되나 정확한 제작연대는 알 수 없음.",063-859-5789,전북특별자치도 익산시청,2025-07-18,4681000,전북특별자치도 익산시
36.0161023,127.0637027,용화산성,8,기념물,성터,전북특별자치도 익산시 금마면 도천2길 35-108,전북특별자치도 익산시 금마면 신용리 6,2002-12-14,사유,,,,,"일명 성태봉산성이라 함, 성태봉은 표고 342m로 용화산 주봉, 성곽은 2개소로 성태봉을 감싸는 테뫼식(부성)과 서북쪽 골짜기를 감싸는 포곡식산성(주성)이 있음. 주성둘레는 435m, 부성둘레는 189m",063-859-5789,전북특별자치도 익산시청,2025-07-18,4681000,전북특별자치도 익산시
36.0425659,127.1177465,문수사 목조여래좌상,9,유형문화유적,조각,전북특별자치도 익산시 여산면 천호산길 140,전북특별자치도 익산시 여산면 호산리 69,2002-12-14,사유,,,,,문수사 극락전에 봉안된 삼존불 중 본존불인 목조여래좌상으로서 원래 대웅전에 봉안되었던 것을 극락전을 새로 지어 이전함. 좌우 협시는 최근작품임. 사각형의 넓적한 얼굴과 오똑한 콧날 굳게 다문 입 등 조선후기 17세기경의 불상에서 볼 수 있는 특징 가지고 있음.,063-859-5789,전북특별자치도 익산시청,2025-07-18,4681000,전북특별자치도 익산시
36.06103877,126.9105952,김육불망비,11,유형문화유적,기타,전북특별자치도 익산시 함라면 수동길 8,전북특별자치도 익산시 함라면 함열리 473,2002-12-14,사유,,,,,"조해영가옥 입구 좌측에 위치. 비는 기단, 비신, 이수로 구성. 호남지역의 대동법 실시를 여러 차례 건의하고 유언으로까지 임금에게 간하여 그 고마움을 표시한 일종의 선정비.",063-859-5789,전북특별자치도 익산시청,2025-07-18,4681000,전북특별자치도 익산시
35.94486815,126.9513174,남중동오층석탑,12,유형문화유적,건조물,전북특별자치도 익산시 익산대로24길 8-5,전북특별자치도 익산시 남중동 201-5,2002-12-14,국유,,,,,"탑은 기단부와 5층의 탑신부, 상륜부로 구분.기단부는 기단갑석만 남아있는 상태이며, 탑신부는 1층에서부터 5층까지 완만한 체감을 보이나 기단갑석이 1층 옥개석의 넓이와 간아 안정감이 적어지고 고준해지는 고려시대 석탑의 특징을 보여 줌. 상륜부는 탑신 정상에 노반과 앙화, 수연이 1매석으로 큼지막하게 표현되어 있음.",063-859-5789,전북특별자치도 익산시청,2025-07-18,4681000,전북특별자치도 익산시
35.94438542,126.9369338,혜봉원목조보살입상,13,유형문화유적,조각,전북특별자치도 익산시 군익로11길 29-11,전북특별자치도 익산시 모현동 1가 719-16,2002-12-14,사유,,,,,"헤봉원 대웅전 좌측 불단 위에 봉안되어 있는 목조보살입상으로 총고는 153cm임. 화려한 보관을 쓰고, 두손으로 연꽃을 받들고 서 있음. 위봉사 관음, 지장보살입상과 거의 동일해 아마도 같은 시기, 같은 조각가가 조성한 것으로 추정 됨.",063-859-5789,전북특별자치도 익산시청,2025-07-18,4681000,전북특별자치도 익산시
36.02838868,127.0211401,간재선생유적,14,기념물,옛무덤,,전북특별자치도 익산시 삼기면 기산리 산3,2014-04-15,사유,,,,,"전우선생(1841～1922)은 조선 말기 대표적인 성리학자로서 1905년 늑약지변에 청참오적을 상소하고, 포고문을 발표하였으나 무일사문 의 무위로 끝남에 승부이부해의 마음으로 왕릉도에 들어감. 이후 후학을 육성하고 항일정신을 고취시키며 민족정기를 드높이는 일에 힘썼으며 82세를 일기로 생을 마친 후 익산의 선영에 묻힘. 그 묘역과 제각(현산재)",063-859-5789,전북특별자치도 익산시청,2025-07-18,4681000,전북특별자치도 익산시
36.0184899987,127.0327760827,화암서원,15,기념물,건조물,전북특별자치도 익산시 금마면 미륵산길 145,전북특별자치도 익산시 금마면 기양리 산 49-1,2014-04-15,사유,,,,,"열읍원우사적과 전북원우록에는 1612년 유림들에 의해 건립된 것으로 기록, 익산지역에 죽림서원(1626)과 화산서원(1657)이 설립되어지는 것을 볼 때 화암서원도 이 시기에 설립된 것으로 보여짐. 1871년(고종8) 서원철폐령에 따라 훼철되었다가 1966년에 사우 건립. 고려말 문신인 남촌 이공수를 비롯해 곤암 소세량, 양곡 소세양, 수암 이약해의 위패를 모심. 현재도 화암서원보존회를 조직하여 1년에 2회(음2월, 8월 중정일)의 제향을 하고 있음",063-859-5789,전북특별자치도 익산시청,2025-07-18,4681000,전북특별자치도 익산시
35.820355,128.6157464,입학도설,市지정 유형문화유산,유형문화유적,고문서,"대구광역시 수성구 청호로 321 (황금동, 국립대구박물관)",,2019-01-30,사유,권윤호,1책,조선시대,,"『입학도설』은 권근(權近, 1352-1409)이 성리학의 기본원리를 도식화하여 설명한 성리학 입문서로, 그의 학문과 경세론, 유학의 중요 개념을 이해하는데 도움이 되고, 조선 초의 유학연구에 필수적인 자료가 되어 학술사적으로 중요한 가치가 있어 2019년 대구광역시 유형문화재로 지정되었다.",053-666-2174,대구광역시 수성구청 문화관광과,2025-07-18,3460000,대구광역시 수성구
34.48078213,126.270020,강강술래,국가무형문화재 제8호,무형문화유적,무용,전라남도 진도군 진도읍 동외1길 6-9,전라남도 진도군 진도읍 동외리 1140-1,1966-02-15,사유,,,조선시대,,전라남도 서남해안지방에 전승되는 민속놀이,061-540-3429,(사) 국가무형문화재 진도다시래기보존회,2025-08-21,5000000,전라남도 진도군
36.145443,127.6907799,양강 구강리 영모재,69,기념물,건조물,충청북도 영동군 양강면 구강1길 170-16,,2011-12-18,사유,,,,,"구례장씨 생원공(生員公) 계량(繼良), 후손 홍원공(洪原公), 진사공(進士公), 처사공(處士公), 호군공(護軍公), 판윤공(判尹公) 5파 자손이 1936년 7월에 중수였으며 영모재기와 중수기가 남아있음.",043-740-3203,충청북도 영동군청,2023-12-05,4440000,충청북도 영동군
36.15170606,127.7845268,영동 매천리 이암사와 마애불,70,기념물,유적,충청북도 영동군 영동읍 반곡동길 245,,2011-12-18,사유,,,,,"이암사는 영동군 읍내권에 위치한 사찰로서, 경내에는 마애불, 건축부재, 석조유물 등이 남아있고 출토유물로 볼 때 통일신라~조선시대에 걸쳐 경영되었을 것으로 추정되는 사찰임. 이암사는 지리지 기록과 사찰 주변에서 출토된 유물들로 볼 때 고려~조선시대까지 사찰이 운영되었음을 알 수 있고 사찰 배치도 비교적 전통사찰양식대로 배치되었음. 이암사 마애불은 상호 등을 고려할 때 최소 조선시대에 조성된 것으로 추정되며 주변지역에서 드물게 나타나는 마애불로서 유적 보존가치가 큼",043-740-3203,충청북도 영동군청,2023-12-05,4440000,충청북도 영동군
36.143884157,127.906772771,상촌 임산리 원모재,71,기념물,건조물,,충청북도 영동군 상촌면 임산리 518번지,2022-01-13,사유,,,,,"남수일 선생의 재실인 ‘원모재(遠慕齋)’는 전통부재와 양식이 잘 보존되어 있다. 인접한 지역에 남수일선생의 묘소와 신도비가 있어 지역문중의 정착과 선현배향 관련사항을 이해할수 있는 자료로서, 역사적 학술적 가치가 뛰어나 향토유적으로 지정하여 보존할 가치가 있는 유산이다.",043-740-3203,충청북도 영동군청,2023-12-05,4440000,충청북도 영동군
36.081598323,127.902679216,황간 회도석,72,기념물,비석,,충청북도 영동군 황간면 신흥리 368-7번지,2023-12-05,사유,,,,,"황간 회도석은 원형에 가깝게 다듬은 네모꼴 대좌를 새로 만들어 세워 놓았다. 비는 높이 130㎝, 너비 30㎝ 크기임. 다듬은 앞면에 예서체로 ‘回櫂石’이라 새겼고 다른 면은 거칠게 마무리 하였음. 황간현감 이운영(李運永, 1722~1794)의 재임기간인 1776~1781년 중에 건립된 것으로 추정되며, 홍수로 유실된 것을 1996년에 원촌교 옆 하천에 복원하였고, 2023년 1월 현재의 위치로 재이건 하였음.",043-740-3203,충청북도 영동군청,2023-12-05,4440000,충청북도 영동군
36.235261,127.897428,상촌 석현리 동제당과 돌배나무,73,기념물,유적,,충청북도 영동군 상촌면 대해리 1164번지,2023-12-05,사유,,,,,"석현리 돌탑은 하천 건너 과거 도로로 사용되던 곳에 위치하며 돌탑과 당목(돌배나무)로 구성되어있다. 마을에서 마지막 제관을 맡았던 장수식 이장에 의하면 석현리 돌탑은 ‘할머니당’이라 부르고 상류쪽 느티나무(수령 약300년)를 할아버지당이라고 하였다. 제사는 음력 섣달그믐날 저녁에 모셨고 할아버지당을 먼저 모신 후 할머니 당을 모셨다고 한다. 석현리 동제당은 돌탑과 당목으로 구성된 형태로서 돌탑은 몸체는 자연석으로 쌓고 상부에 비석형태의 돌을 설치한 전형적인 돌탑의 모양을 갖추고 있으며 마을사람들이 협동으로 쌓은 것이라고 한다. 규모는 높이 약 3m, 하부폭은 약 4m에 이른다. 돌배나무는 지상에서 2개로 분지되었으며 근원경 265cm, 흉고 둘레는 가지 1(163cm), 가지 2(120cm) 나무 높이는 20m에 이르고 나무에 겨우살이가 기생하고 있으나 비교적 생육상태도 왕성하다.",043-740-3203,충청북도 영동군청,2023-12-05,4440000,충청북도 영동군
35.48572427,127.1493034,지장 김일수,,유형문화유적,한지,,전북특별자치도 임실군 덕치면 장암리 1085-35,2016-10-28,사유,,,,,덕치면 출신의 김일수씨는 할아버지 아버지를 이어 3대째 한지를 만들고 있다는데 8살때부터 아버지 일을 따라다니다가 6년 만에 종이 뜨는 통꾼 밑에서 심부를 하는 풀바라지 노릇을 시작하였다고 한다. 이후 조금씩 종이를 뜨기 시작한 것이 50여 년이나 되었다. 큰발로 외발뜨기가 인정되어 무형문화재가 되었다.,063-640-3073,전북특별자치도 임실군청,2026-03-03,4761000,전북특별자치도 임실군
36.0799446,126.7987038,저산팔읍길쌈놀이(장구),도지정 무형문화재 제13호,무형문화유적,무용,충청남도 서천군 한산면 충절로 1089,,2005-12-10,사유,강선순,,,,"서천 저산팔읍 길쌈놀이는 모시짜기로 유명한 한산지방을 중심으로 발달한 베짜기에 관한 민속놀이로 주로 부녀자들의 가내수공업이었다. 신라 유리왕(재위 24∼57)이 두 왕녀로 하여금 부내의 여자들을 나누어 길쌈을 하게 하고, 추석날에 결과를 심사하여 진 편에서 이긴 편에게 술과 음식을 대접하였다는 『삼국사기』기록으로 미루어 일찍부터 모시길쌈이 있었으며, 나라에서도 이를 장려하였다는 것을 알 수 있다.길쌈놀이는 모시를 베어다 모시베끼기, 모시삼기, 모시꾸리감기, 모시날기, 모시매기, 모시짜기 등으로 이어지는 일련의 과정을 노래와 행위로 표현하고 있다. 노래는 민요풍으로 여인네의 애환과 체념, 그리움 등의 내용을 담고 있다. 또 저산팔읍을 예찬하는 노래에 맞추어 흥겹게 춤추면서 농사의 고달품을 잊고, 이웃과 화합을 꾀하며 협동을 다진다. 발표가 끝나면 모든 사람들이 원을 그리며 춤을 추고 장원을 한 마을을 축하해준다.서천 저산팔읍 길쌈놀이의 전통은 근래까지 전승되어 농촌 부녀자들이 7월에서 8월까지 일정한 장소에 모여 공동으로 길쌈을 하였으며, ‘두레길쌈’이라고 하여 서로 겨루기보다는 함께 돕는 품앗이 같은 두레의 성격이 짙다.",041-950-4764,충청남도 서천군청,2024-04-17,4580000,충청남도 서천군
