source_name,source_url,reference_date,item_type,name_ko,category,region,address,latitude,longitude,summary,story_use,mission_use,age_tags,keywords,trrsrtNm,trrsrtSe,rdnmadr,lnmadr,ar,cnvnncFclty,stayngInfo,mvmAmsmtFclty,recrtClturFclty,hospitalityFclty,sportFclty,appnDate,aceptncCo,prkplceCo,trrsrtIntrcn,phoneNumber,institutionNm,referenceDate,insttCode,insttNm
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2025-07-25,place,이태원 부군당,관광지,서울특별시 용산구,서울특별시 용산구 녹사평대로40다길 37,37.53587802,126.9897044,"부군당은 마을의 안녕과 복을 지켜주는 부군신을 모신 곳으로 서울의 대표적인 마을신앙이다. 당내 정면 중앙에는 부군할아버지와 부군할머니를, 좌우로 12점의 신상을 마을 수호신으로 모시고 매년 음력 4월 1일에 제례와 굿을 올리고, 음력 10월 1일은 제관만이 모여 제사를 지내며 마을의 액을 몰아내고 복을 불러들여 동네와 주민의 평안을 지켜주시기를 기원하고 있다.",지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광지;이태원;부군당;부군당은;마을의;안녕과;복을;지켜주는;부군신을;모신;곳으로,이태원 부군당,관광지,서울특별시 용산구 녹사평대로40다길 37,서울특별시 용산구 이태원동 192,178,관리사무소+쉼터,,,,,,1619-01-01,20,0,"부군당은 마을의 안녕과 복을 지켜주는 부군신을 모신 곳으로 서울의 대표적인 마을신앙이다. 당내 정면 중앙에는 부군할아버지와 부군할머니를, 좌우로 12점의 신상을 마을 수호신으로 모시고 매년 음력 4월 1일에 제례와 굿을 올리고, 음력 10월 1일은 제관만이 모여 제사를 지내며 마을의 액을 몰아내고 복을 불러들여 동네와 주민의 평안을 지켜주시기를 기원하고 있다.",02-2199-7240,서울특별시 용산구청 문화진흥과,2025-07-25,3020000,서울특별시 용산구
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2025-07-25,place,유관순 열사 추모비,관광지,서울특별시 용산구,서울특별시 용산구 녹사평대로40다길 37,37.53587802,126.9897044,유관순 열사는 1920년 9월 28일 서대문형무소에서 모진 고문 끝에 순국한 후 현 용산구 이태원과 보광동 일대에 있던 이태원 공동묘지에 묻혔다. 이러한 역사적 사실을 근거로 열사의 숭고한 넋을 기리고자 이태원 부군당 옆에 유관순 열사 추모비를 세우고 이 일대를 이태원 부군당 역사공원으로 조성하였다.,지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광지;유관순;열사;추모비;열사는;1920년;9월;28일;서대문형무소에서;모진;고문,유관순 열사 추모비,관광지,서울특별시 용산구 녹사평대로40다길 37,서울특별시 용산구 이태원동 192,178,관리사무소+쉼터,,,,,,2015-09-01,20,0,유관순 열사는 1920년 9월 28일 서대문형무소에서 모진 고문 끝에 순국한 후 현 용산구 이태원과 보광동 일대에 있던 이태원 공동묘지에 묻혔다. 이러한 역사적 사실을 근거로 열사의 숭고한 넋을 기리고자 이태원 부군당 옆에 유관순 열사 추모비를 세우고 이 일대를 이태원 부군당 역사공원으로 조성하였다.,02-2199-7240,서울특별시 용산구청 문화진흥과,2025-07-25,3020000,서울특별시 용산구
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2025-07-25,place,한강 나루터,관광지,서울특별시 용산구,서울특별시 용산구 한남동 524-6,37.530347,127.007028,"한강나루의 도승과 한강진의 별장은 한강단과 국가 정자인 제천정을 관리하는 한편, 제천정 아래 한강변에 설치한 수표석을 관찰하는 일까지 담당하였다.",지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광지;한강;나루터;한강나루의;도승과;한강진의;별장은;한강단과;국가;정자인;제천정을,한강 나루터,관광지,,서울특별시 용산구 한남동 524-6,998,화장실,,,,,,1989-01-01,70,0,"한강나루의 도승과 한강진의 별장은 한강단과 국가 정자인 제천정을 관리하는 한편, 제천정 아래 한강변에 설치한 수표석을 관찰하는 일까지 담당하였다.",02-2199-7240,서울특별시 용산구청 문화진흥과,2025-07-25,3020000,서울특별시 용산구
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2023-08-30,place,웰리힐리파크 관광단지,관광단지,강원특별자치도 횡성군,강원특별자치도 횡성군 둔내면 고원로 451,37.49012611,128.2501389,강원특별자치도 횡성 무공해 청정 지대인 술이봉 일대 486만㎡부지에 조성된 웰리힐리파크는 사계절 각각의 특색있는 아름다움과 수려한 자연 속에서 차원 높은 휴식의 안함을 즐길 수 있는 도시 근교형 사계절 종합 휴양지이다,지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광단지;웰리힐리파크;강원특별자치도;횡성;무공해;청정;지대인;술이봉;일대;486만㎡부지에;조성된,웰리힐리파크 관광단지,관광단지,강원특별자치도 횡성군 둔내면 고원로 451,강원특별자치도 횡성군 둔내면 두원리 204,4830709,스키장+콘도+골프장,콘도,유원시설+공연장,,,,2005-06-15,10000,500,강원특별자치도 횡성 무공해 청정 지대인 술이봉 일대 486만㎡부지에 조성된 웰리힐리파크는 사계절 각각의 특색있는 아름다움과 수려한 자연 속에서 차원 높은 휴식의 안함을 즐길 수 있는 도시 근교형 사계절 종합 휴양지이다,1544-8833,신안종합리조트,2023-08-30,4261000,강원특별자치도 횡성군
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2025-08-11,place,팔공산 하늘정원,관광지,대구광역시 군위군,대구광역시 군위군 부계면 동산리 산 74-18,36.023813,128.696761,"오도암, 비로봉, 동봉, 서봉 등 팔공산의 봉우리들을 자유롭게 다닐 수 있는 오름길",지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광지;팔공산;하늘정원;오도암;비로봉;동봉;서봉;등;팔공산의;봉우리들을;자유롭게,팔공산 하늘정원,관광지,,대구광역시 군위군 부계면 동산리 산 74-18,6000,정자+탐방로,,정자+탐방로,정자+탐방로,,,2015-06-12,100,10,"오도암, 비로봉, 동봉, 서봉 등 팔공산의 봉우리들을 자유롭게 다닐 수 있는 오름길",054-380-7943,대구광역시 군위군청,2025-08-11,5141000,대구광역시 군위군
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2025-08-11,place,김수환 추기경 사랑과 나눔 공원,관광지,대구광역시 군위군,대구광역시 군위군 군위읍 군위금성로 270,36.232449,128.599613,"김수환 추기경의 사랑과 나눔 정신의 계승,확산을 위한 정신문화 공간",지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광지;김수환;추기경;사랑과;나눔;공원;추기경의;정신의;계승;확산을;위한,김수환 추기경 사랑과 나눔 공원,관광지,대구광역시 군위군 군위읍 군위금성로 270,대구광역시 군위군 군위읍 용대리 424,32128,공원,,,기념관+경당+추기경생가+십자가의 길+평화의 숲+추모정원+중앙광장+잔디광장+옹기가마,,,2018-03-27,30,20,"김수환 추기경의 사랑과 나눔 정신의 계승,확산을 위한 정신문화 공간",054-380-6866,대구광역시 군위군청,2025-08-11,5141000,대구광역시 군위군
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2025-09-01,place,아산온천관광지,관광지,충청남도 아산시,충청남도 아산시 음봉면 신수리 292-6,36.69884759,126.9666069,"1987년에 발견되어, 1991년에 관광지로 지정된 아산온천은 2001년 테마 온천 시설인 아산스파비스가 개장된 이후로 인기가 높다. 약알칼리성 온천으로 20여종의 인체에 유익한 성분이 다량 함유되어 있다.",지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광지;아산온천관광지;1987년에;발견되어;1991년에;관광지로;지정된;아산온천은;2001년;테마;온천,아산온천관광지,관광지,,충청남도 아산시 음봉면 신수리 292-6,844000,"관리사무소+,화장실+,주차장+일반광장",,,,,,1991-03-15,1500,350,"1987년에 발견되어, 1991년에 관광지로 지정된 아산온천은 2001년 테마 온천 시설인 아산스파비스가 개장된 이후로 인기가 높다. 약알칼리성 온천으로 20여종의 인체에 유익한 성분이 다량 함유되어 있다.",041-540-2822,충청남도 아산시청,2025-09-01,4520000,충청남도 아산시
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2025-09-12,place,장흥관광지,관광지,경기도 양주시,경기도 양주시 장흥면 권율로 193,37.73281632,126.9492504,"계명산과 송추계곡 등의 우수한 자연경관과 양주시립장욱진미술관, 가나아트파크, 송암스페이스센터 등 풍부한 문화예술체험을 동시에 즐길 수 있음",지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광지;장흥관광지;계명산과;송추계곡;등의;우수한;자연경관과;양주시립장욱진미술관;가나아트파크;송암스페이스센터;등,장흥관광지,관광지,경기도 양주시 장흥면 권율로 193,경기도 양주시 장흥면 석현리 산 1,390000,관광안내소+화장실+주차장,관광호텔,,캠핑장+미술관,,,1986-12-27,2340,502,"계명산과 송추계곡 등의 우수한 자연경관과 양주시립장욱진미술관, 가나아트파크, 송암스페이스센터 등 풍부한 문화예술체험을 동시에 즐길 수 있음",031-8082-5664,경기도 양주시청,2025-09-12,5590000,경기도 양주시
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2025-09-08,place,보문관광단지,관광단지,경상북도 경주시,경상북도 경주시 보문로 446,35.843673,129.2869659,"사계절 관광객이 이용할 수 있는 온천형 관광지, 우아하고 정취있는 전통적 이미지가 창출될 수 있는 내륙형 관광 휴양지",지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광단지;보문관광단지;사계절;관광객이;이용할;수;있는;온천형;관광지;우아하고;정취있는,보문관광단지,관광단지,경상북도 경주시 보문로 446,경상북도 경주시 신평동 375-7,8515243,도로+동사무소+파출소+소방서+우체국+물레방아광장 등,특급호텔(5개소)+소형호텔(3개소)+콘도미니엄(5개소)+여관(8개소) 등,"회원제 골프장(36홀, 1개소)+퍼브릭골프장(18홀, 1개소)+유희 시설(경주월드) 등",컨벤션 센터+연수 및 수련시설+청소년수련시설+신라밀레니엄+종합스포츠시설+소공원 등,휴게식당+한식요식점+상가 등,,1975-04-04,20000,540,"사계절 관광객이 이용할 수 있는 온천형 관광지, 우아하고 정취있는 전통적 이미지가 창출될 수 있는 내륙형 관광 휴양지",054-779-6082,경상북도 경주시청,2025-09-08,5050000,경상북도 경주시
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2025-09-05,place,고양관광정보센터,관광지,경기도 고양시,경기도 고양시 일산동구 중앙로1271-1,37.65948674,126.7726989,고양시 관광지 자료 배포 및 시티투어 안내,지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광지;고양관광정보센터;고양시;자료;배포;및;시티투어;안내,고양관광정보센터,관광지,경기도 고양시 일산동구 중앙로1271-1,경기도 고양시 일산동구 장항동845,1732,핸드폰충전 +컴퓨터 검색 + 우산대여서비스 + 휠체어대여 서비스 + 유모차대여서비스 + 휴계공간 + 공용화장실 + 정수기 +,,버스킹존 + 민속놀이 체험존,고양시 관광지 자료배포+행사 안내,영상관25명 + 관광회의실 12명 + 북쉼터 15명 + 루프탑 30명 + 공유오피스 40명,영상관+회의실+북쉼터+영상창작실+루프탑+관광기념품판매점 + 카페,2020-11-15,122,0,고양시 관광지 자료 배포 및 시티투어 안내,031-905-8396,경기도 고양시청 관광과,2025-09-05,3940000,경기도 고양시
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2025-09-05,place,행주산성,관광지,경기도 고양시,경기도 고양시 덕양구 행주로 15번길 89,37.59610775,126.8287118,행주산성 사적 제 56호(행주대첩비 + 충훈정+충장사+대첩기념관+대첩비각+충의정+덕양정+진강정),지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광지;행주산성;사적;제;56호(행주대첩비;+;충훈정+충장사+대첩기념관+대첩비각+충의정+덕양정+진강정),행주산성,관광지,경기도 고양시 덕양구 행주로 15번길 89,경기도 고양시 덕양구 행주외동116,347670,휠체어대여 서비스+ 유모차대여서비스 + 교통약자 차량 지원+ 공중화장실 +,,민속놀이 체험존,행주산성 문화재 관광 안내+행사 안내,대첩기념관 20여명 + 충의정 20여명,영상교육관 + 대첩기념관,1963-01-21,2000,230,행주산성 사적 제 56호(행주대첩비 + 충훈정+충장사+대첩기념관+대첩비각+충의정+덕양정+진강정),031-8075-4642,경기도 고양시청 관광과,2025-09-05,3940000,경기도 고양시
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2025-09-05,place,나들라온,관광지,경기도 고양시,경기도 고양시 일산동구 장대들길 747,37.64063549,126.7560031,DMZ 평화의 길 고양 거점센터(쉼터)+기존 통일촌 군막사 리모델링,지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광지;나들라온;DMZ;평화의;길;고양;거점센터(쉼터)+기존;통일촌;군막사;리모델링,나들라온,관광지,경기도 고양시 일산동구 장대들길 747,경기도 고양시 일산동구 장항동 537-43,664,식수대 + 화장실 + 휴계공간,,병영체험실,고양시 관광지 자료배포+행사 안내,병영체험실50명 + 회의실 100명,병영체험실 + 회의실,2023-05-24,150,3,DMZ 평화의 길 고양 거점센터(쉼터)+기존 통일촌 군막사 리모델링,031-8075-3407,경기도 고양시청 관광과,2025-09-05,3940000,경기도 고양시
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2025-09-04,place,탑산약수온천,관광지,경상북도 의성군,경상북도 의성군 봉양면 도리원2길 88-42,36.30396195,128.5892642,몸에 기를 넣어 건강을 증진시키는 유기 게르마늄 성분이 들어있는 세계 최고 게르마늄 함유 온천,지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광지;탑산약수온천;몸에;기를;넣어;건강을;증진시키는;유기;게르마늄;성분이;들어있는,탑산약수온천,관광지,경상북도 의성군 봉양면 도리원2길 88-42,경상북도 의성군 봉양면 구산리 1635,4958.6776,관리사무소 + 화장실 + 주차장,총객실수 33,,,,,1997-12-31,1000,200,몸에 기를 넣어 건강을 증진시키는 유기 게르마늄 성분이 들어있는 세계 최고 게르마늄 함유 온천,054-833-5001,경상북도 의성군청,2025-09-04,5150000,경상북도 의성군
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2025-09-04,place,하회관광지,관광지,경상북도 안동시,경상북도 안동시 풍천면 전서로 206,36.5489594,128.5274931,하회마을등 주변의전통문화자원과 연계된 관광여가단지,지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광지;하회관광지;하회마을등;주변의전통문화자원과;연계된;관광여가단지,하회관광지,관광지,경상북도 안동시 풍천면 전서로 206,경상북도 안동시 풍천면 하회리 287,184000,관리사무소+주차장+매표소+화장실 등,,,,,,2001-01-01,100000,500,하회마을등 주변의전통문화자원과 연계된 관광여가단지,054-840-3797,경상북도 안동시청,2025-09-04,5070000,경상북도 안동시
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2025-09-04,place,안동문화관광지,관광단지,경상북도 안동시,경상북도 안동시 관광단지로 346-30,36.5695076,128.7786154,운동+숙박+휴양시설을 갖춘 체류형복합문화단지,지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광단지;안동문화관광지;운동+숙박+휴양시설을;갖춘;체류형복합문화단지,안동문화관광지,관광단지,경상북도 안동시 관광단지로 346-30,경상북도 안동시 성곡동 1559,1655181,주차장+관리사무소+수변공원 등,,,,,,2003-12-15,5174,458,운동+숙박+휴양시설을 갖춘 체류형복합문화단지,054-840-5817,경상북도 안동시청,2025-09-04,5070000,경상북도 안동시
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2024-09-26,place,무이예술관,관광지,강원특별자치도 평창군,강원특별자치도 평창군 봉평면 사리평길 233,37.61527594,128.348787,폐교로 남겨진 무이초등학교에 예술의 꽃이 활짝 폈다. 폐교를 복원해 조성한 예술인촌 평창무이예술관은 그 자체로 아름다운 볼거리가 되었다. 현재 이곳에서는 서양화가 정연서+조각가 오상욱+도예가 권순범+서예가 이천섭 등의 예술가들이 활발히 창작활동을 하고 있는 곳이다. 평창무이예술관을 찾으면 작가들의 작품활동 장면을 직접 볼 수 있고+다양한 체험프로그램에도 참여할 수 있다. 넓은 운동장은 야외조각공원으로 꾸며져 대형조각품들이 전시되어 있다. 예술전망대에 올라가면 그림과 같은 풍경이 펼쳐져 또 한 번의 감동을 선사한다.,지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광지;무이예술관;폐교로;남겨진;무이초등학교에;예술의;꽃이;활짝;폈다.;폐교를;복원해,무이예술관,관광지,강원특별자치도 평창군 봉평면 사리평길 233,강원특별자치도 평창군 봉평면 무이리 58,10568,화장실,,문화예술체험장,조각공원(야외전시장)+예술전시장(실내),,,2013-01-09,80,5,폐교로 남겨진 무이초등학교에 예술의 꽃이 활짝 폈다. 폐교를 복원해 조성한 예술인촌 평창무이예술관은 그 자체로 아름다운 볼거리가 되었다. 현재 이곳에서는 서양화가 정연서+조각가 오상욱+도예가 권순범+서예가 이천섭 등의 예술가들이 활발히 창작활동을 하고 있는 곳이다. 평창무이예술관을 찾으면 작가들의 작품활동 장면을 직접 볼 수 있고+다양한 체험프로그램에도 참여할 수 있다. 넓은 운동장은 야외조각공원으로 꾸며져 대형조각품들이 전시되어 있다. 예술전망대에 올라가면 그림과 같은 풍경이 펼쳐져 또 한 번의 감동을 선사한다.,033-330-2742,강원특별자치도 평창군청,2024-09-26,4281000,강원특별자치도 평창군
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2024-09-26,place,백룡동굴,관광지,강원특별자치도 평창군,강원특별자치도 평창군 미탄면 문희길 63,37.27786356,128.577051,"백룡동굴의 입구는 해발고도 235m 지점에 있는 천연동굴로서 약 5억년 전에 생성된 것으로 보인다. 동강의 수면으로부터 약 15m 위의 지점에 위치한다. 백룡동굴은 오래 전부터 마을 주민들에게 알려져 왔으며, 동굴 입구에 온돌이 있고 그 주위에 토기조각들이 발견되는 것으로 보아 오래 전에는 우리 조상의 거처로도 사용되었던 것으로 생각된다. 또한 약 3만년 전의 것으로 추측되는 소의 대퇴부 뼈가 석순에 응고된 채 발견되어 신비로움을 더해주고 있다. 특히 굴의 주변을 감싸고 있는 백운산과 굽이쳐 흐르는 강줄기는 때묻지 않은 아름다운 자연 경관을 그대로 간직하고 있어 선경을 연상하게 해 준다.",지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광지;백룡동굴;백룡동굴의;입구는;해발고도;235m;지점에;있는;천연동굴로서;약;5억년,백룡동굴,관광지,강원특별자치도 평창군 미탄면 문희길 63,강원특별자치도 평창군 미탄면 마하리 82,956433,화장실+세면장,,,,,,2005-01-01,240,40,"백룡동굴의 입구는 해발고도 235m 지점에 있는 천연동굴로서 약 5억년 전에 생성된 것으로 보인다. 동강의 수면으로부터 약 15m 위의 지점에 위치한다. 백룡동굴은 오래 전부터 마을 주민들에게 알려져 왔으며, 동굴 입구에 온돌이 있고 그 주위에 토기조각들이 발견되는 것으로 보아 오래 전에는 우리 조상의 거처로도 사용되었던 것으로 생각된다. 또한 약 3만년 전의 것으로 추측되는 소의 대퇴부 뼈가 석순에 응고된 채 발견되어 신비로움을 더해주고 있다. 특히 굴의 주변을 감싸고 있는 백운산과 굽이쳐 흐르는 강줄기는 때묻지 않은 아름다운 자연 경관을 그대로 간직하고 있어 선경을 연상하게 해 준다.",033-330-2742,강원특별자치도 평창군청,2024-09-26,4281000,강원특별자치도 평창군
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2024-09-26,place,이효석문화예술촌,관광지,강원특별자치도 평창군,강원특별자치도 평창군 봉평면 효석문학길 73-25,37.61317426,128.3701239,이효석문화예술촌은 가산 이효석의 생애와 문학세계를 볼 수 있는 곳으로 특히 이효석문학관에는 이효석 문학전시실과 다양한 문학체험을 할 수 있는 문학교실+학예연구실 등으로 이루어져 있다. 문학전시실은 그의 생애와 문학세계를 시간의 흐름에 따라 볼 수 있도록 구성하였으며+재현한 창작실+옛 봉평 장터 모형+문학과 생애를 다룬 영상물+어린이용 영상물 등을 통해 다양한 체험이 가능하도록 준비하였다. 또 문학교실에서는 다양한 영상물을 시청할 수 있고 문예행사도 볼 수 있으며+학예연구실에는 이효석과 관련된 다양한 자료를 준비하여 그의 문학세계를 깊이 연구하는 공간으로 자리잡고 있으며+문학정원에서는 자연의 아름다움과 문학의 소중함을 느낄 수 있다.또한 이효석문화예술촌에는 이효석문학관 뿐만 아니라+사계절의 자연을 느낄 수 있는 꿈꾸는 정원과 야외광장인 나귀광장과 달빛광장이 있으며 효석달빛언덕을 한눈에 내려다 볼 수 있는 달빛나귀 전망대+이효석의 기억과 추억을 들여다 볼 수 있는 작은 도서관+카페+기념품샵이 있다.,지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광지;이효석문화예술촌;이효석문화예술촌은;가산;이효석의;생애와;문학세계를;볼;수;있는;곳으로,이효석문화예술촌,관광지,강원특별자치도 평창군 봉평면 효석문학길 73-25,강원특별자치도 평창군 봉평면 창동리 544-3,31961,화장실,,,이효석문학관(기념관+자료 전시실)+효석달빛언덕+이효석생가 복원동+문학의 숲(야외),카페+야외쉼터,,2018-06-29,3000,250,이효석문화예술촌은 가산 이효석의 생애와 문학세계를 볼 수 있는 곳으로 특히 이효석문학관에는 이효석 문학전시실과 다양한 문학체험을 할 수 있는 문학교실+학예연구실 등으로 이루어져 있다. 문학전시실은 그의 생애와 문학세계를 시간의 흐름에 따라 볼 수 있도록 구성하였으며+재현한 창작실+옛 봉평 장터 모형+문학과 생애를 다룬 영상물+어린이용 영상물 등을 통해 다양한 체험이 가능하도록 준비하였다. 또 문학교실에서는 다양한 영상물을 시청할 수 있고 문예행사도 볼 수 있으며+학예연구실에는 이효석과 관련된 다양한 자료를 준비하여 그의 문학세계를 깊이 연구하는 공간으로 자리잡고 있으며+문학정원에서는 자연의 아름다움과 문학의 소중함을 느낄 수 있다.또한 이효석문화예술촌에는 이효석문학관 뿐만 아니라+사계절의 자연을 느낄 수 있는 꿈꾸는 정원과 야외광장인 나귀광장과 달빛광장이 있으며 효석달빛언덕을 한눈에 내려다 볼 수 있는 달빛나귀 전망대+이효석의 기억과 추억을 들여다 볼 수 있는 작은 도서관+카페+기념품샵이 있다.,033-330-2742,강원특별자치도 평창군청,2024-09-26,4281000,강원특별자치도 평창군
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2024-09-26,place,평창돌문화체험관,관광지,강원특별자치도 평창군,강원특별자치도 평창군 평창읍 바위공원길 111,37.376584,128.409516,장암산을 마주보는 평창강변에 위치하며 체험실+수석테마카페+전시장 등의 공간이 전국 각지의 수석 애호가들이 기증한 양질의 수석들로 채워져 있다. 바깥에는 커다란 수석들을 보며 산책을 즐길 수 있는 공원길도 갖추어져 있다.,지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광지;평창돌문화체험관;장암산을;마주보는;평창강변에;위치하며;체험실+수석테마카페+전시장;등의;공간이;전국;각지의,평창돌문화체험관,관광지,강원특별자치도 평창군 평창읍 바위공원길 111,강원특별자치도 평창군 평창읍 중리 15-3,1833.41,주차장+화장실,,전시관,바위공원(야외전시장)+수석 전시관(실내),카페,,2019-12-27,50,15,장암산을 마주보는 평창강변에 위치하며 체험실+수석테마카페+전시장 등의 공간이 전국 각지의 수석 애호가들이 기증한 양질의 수석들로 채워져 있다. 바깥에는 커다란 수석들을 보며 산책을 즐길 수 있는 공원길도 갖추어져 있다.,033-330-2742,강원특별자치도 평창군청,2024-09-26,4281000,강원특별자치도 평창군
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2024-09-26,place,마하생태관광지,관광지,강원특별자치도 평창군,강원특별자치도 평창군 미탄면 마하길 42-5,37.29236873,128.5412837,마하리 본동 지구 및 마하리 문희마을 지구로 이루어져 있으며 백룡동굴의 생태관광 체험을 할 수 있다. 또한 주차장+관리사무소 등 공공편익시설과 휴게음식점+매점 등 숙박+상가시설 및 자연학습장+명상의 정원 등 휴양 문화시설이 함께 조성되어있다.,지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광지;마하생태관광지;마하리;본동;지구;및;문희마을;지구로;이루어져;있으며;백룡동굴의,마하생태관광지,관광지,강원특별자치도 평창군 미탄면 마하길 42-5,강원특별자치도 평창군 미탄면 마하리 323,29841,주차장,생태체험민박,,생태주택관+명상의정원+여울광장+자연학습장+담소원+산속학습장+광장6야영장,휴게음식점,,2009-04-28,300,199,마하리 본동 지구 및 마하리 문희마을 지구로 이루어져 있으며 백룡동굴의 생태관광 체험을 할 수 있다. 또한 주차장+관리사무소 등 공공편익시설과 휴게음식점+매점 등 숙박+상가시설 및 자연학습장+명상의 정원 등 휴양 문화시설이 함께 조성되어있다.,033-330-2742,강원특별자치도 평창군청,2024-09-26,4281000,강원특별자치도 평창군
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2024-09-26,place,용평관광단지,관광단지,강원특별자치도 평창군,강원특별자치도 평창군 대관령면 올림픽로 715,37.65094444,128.7055569,버치힐GC+워터파크+그린피아콘도+드래곤밸리호텔 등 숙박시설 및 유원시설+골프시설이 갖춰져 있으며+사계절 휴양 가능한 복합 리조트이다.,지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광단지;용평관광단지;버치힐GC+워터파크+그린피아콘도+드래곤밸리호텔;등;숙박시설;및;유원시설+골프시설이;갖춰져;있으며+사계절;휴양;가능한,용평관광단지,관광단지,강원특별자치도 평창군 대관령면 올림픽로 715,강원특별자치도 평창군 대관령면 용산리 130,16219204,주차장+화장실,콘도+호텔,스키장+골프장,,상가+음식점+카페 등,,2001-02-21,64000,2837,버치힐GC+워터파크+그린피아콘도+드래곤밸리호텔 등 숙박시설 및 유원시설+골프시설이 갖춰져 있으며+사계절 휴양 가능한 복합 리조트이다.,033-330-2742,강원특별자치도 평창군청,2024-09-26,4281000,강원특별자치도 평창군
