source_name,source_url,reference_date,item_type,name_ko,category,region,address,latitude,longitude,summary,story_use,mission_use,age_tags,keywords,fcltyNm,fcltyType,rdnmadr,lnmadr,operPhoneNumber,operInstitutionNm,homepageUrl,fcltyInfo,weekdayOperOpenHhmm,weekdayOperColseHhmm,holidayOperOpenHhmm,holidayCloseOpenHhmm,rstdeInfo,adultChrge,yngbgsChrge,childChrge,etcChrgeInfo,fcltyIntrcn,trnsportInfo,phoneNumber,institutionNm,referenceDate,insttCode,insttNm
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-08-26,place,소전미술관,공립,전라남도 진도군,전라남도 진도군 진도읍 철마길 29,34.48699026,126.2646155,추사 김정희 이래 서예 대가로 추앙받을 정도로 우리나라 서예계에 뚜렷한 발자취를 남긴 서예계의 거목인 소전 손재형 선생의 작품과 소장품이 전시되어 있으며 그의 제자 양진이·서희환 등의 작품과 의제 허백련 선생의 작품이 전시되어 있다.,관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;소전미술관;추사;김정희;이래;서예;대가로;추앙받을;정도로;우리나라;서예계에,소전미술관,공립,전라남도 진도군 진도읍 철마길 29,전라남도 진도군 진도읍 성내리 63-1,061-540-6266,전라남도 진도군청,,,09:00,17:30,09:00,17:30,월+설 당일+추석 당일,1500,800,500,,추사 김정희 이래 서예 대가로 추앙받을 정도로 우리나라 서예계에 뚜렷한 발자취를 남긴 서예계의 거목인 소전 손재형 선생의 작품과 소장품이 전시되어 있으며 그의 제자 양진이·서희환 등의 작품과 의제 허백련 선생의 작품이 전시되어 있다.,,061-540-6266,전라남도 진도군청,2025-08-26,5000000,전라남도 진도군
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-12-10,place,정림사지박물관,공립,충청남도 부여군,충청남도 부여군 부여읍 정림로 83,36.27902527,126.9128806,백제시대 가장 화려했던 사비시기의 불교유적 등 백제의 꿈과 땀이 담긴 박물관,관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;정림사지박물관;백제시대;가장;화려했던;사비시기의;불교유적;등;백제의;꿈과;땀이,정림사지박물관,공립,충청남도 부여군 부여읍 정림로 83,충청남도 부여군 부여읍 동남리 364,041-832-2721,부여군사적관리소,http://www.jeongnimsaji.or.kr/,뮤지엄샵+영상실+연지,09:00,18:00,09:00,18:00,월요일(월요일이 공휴일일경우 그 다음 첫번째평일)+1월 1일+설 당일+추석 당일,0,0,0,무료,백제시대 가장 화려했던 사비시기의 불교유적 등 백제의 꿈과 땀이 담긴 박물관,,041-830-3950,충청남도 부여군청,2025-12-10,4570000,충청남도 부여군
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-12-10,place,부여생활사박물관,사립,충청남도 부여군,충청남도 부여군 규암면 백제문로 553,36.3065313,126.9169635,선사시대부터 근현대까지 선조들의 삶과 관련된 다양한 유물 전시,관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;부여생활사박물관;선사시대부터;근현대까지;선조들의;삶과;관련된;다양한;유물;전시,부여생활사박물관,사립,충청남도 부여군 규암면 백제문로 553,충청남도 부여군 규암면 호암리 210-2,041-832-0041,부여생활사박물관,,,10:00,17:30,10:00,17:30,설 연휴+추석 연휴,6000,5000,5000,,선사시대부터 근현대까지 선조들의 삶과 관련된 다양한 유물 전시,,041-830-2203,충청남도 부여군청,2025-12-10,4570000,충청남도 부여군
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-12-10,place,한국전통문화대학교박물관,대학,충청남도 부여군,충청남도 부여군 규암면 백제문로 367,36.30789119,126.8966496,문화재분야의 조사 연구 발굴 보존 등 전통문화의 다양한 융복합 연구개발을 선도하는 박물관,관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;한국전통문화대학교박물관;문화재분야의;조사;연구;발굴;보존;등;전통문화의;다양한;융복합,한국전통문화대학교박물관,대학,충청남도 부여군 규암면 백제문로 367,충청남도 부여군 규암면 합정리 619,041-830-4773,한국전통문화대학교박물관,,,09:30,17:30,00:00,00:00,토+일+공휴일+1월 1일+설 연휴+추석 연휴,0,0,0,,문화재분야의 조사 연구 발굴 보존 등 전통문화의 다양한 융복합 연구개발을 선도하는 박물관,,041-830-2203,충청남도 부여군청,2025-12-10,4570000,충청남도 부여군
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-12-11,place,대가야박물관,공립,경상북도 고령군,경상북도 고령군 대가야읍 대가야로 1203,35.72243051,128.2568087,대가야 전문박물관,관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;대가야박물관;대가야;전문박물관,대가야박물관,공립,경상북도 고령군 대가야읍 대가야로 1203,경상북도 고령군 대가야읍 지산리 460,054-950-7103,경상북도 고령군청,www.goryeong.go.kr/daegaya/sub01/sub01.do,주차장+어린이체험실,09:00,18:00,09:00,18:00,"매주 월요일(단, 월요일이 공휴일인 경우 공휴일 다음의 첫번째 평일)",0,0,0,0,대가야 전문박물관,,054-950-7103,대가야박물관,2025-12-11,5200000,경상북도 고령군
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-12-10,place,대구간송미술관,공립,대구광역시 수성구,대구광역시 수성구 미술관로 70,35.82702862,128.6743408,"2024년 9월에 개관한 대구간송미술관은 민족문화유산의 보고인 간송미술관의 유일한 상설 전시관으로서 문화보국 정신으로 지켜온 문화유산과 그 의미를 다양한 전시와 교육, 문화 프로그램을 통해 소개하고 시민들의 문화향유욕구에 부응하는 문화예술공간으로서의 역할을 수행하고자 합니다.우리 문화와 전통, 정체성에 대한 현재적인 담론을 지역·세대의 경계를 넘어 미래세대와 함께 풀어가는 대구간송미술관이 되겠습니다. 대구간송미술관에 많은 관심과 관람 부탁드립니다.",관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;대구간송미술관;2024년;9월에;개관한;대구간송미술관은;민족문화유산의;보고인;간송미술관의;유일한;상설,대구간송미술관,공립,대구광역시 수성구 미술관로 70,대구광역시 수성구 삼덕동 374,053-793-2022,간송미술문화재단,https://kansong.org/daegu/,아트숍+물품보관소+수유실,10:00,19:00,10:00,19:00,"매주 월요일(단, 월요일이 공휴일인 경우에는 월요일 당일 개관 후 그 다음 첫번째 비공휴일에 휴관)+1월 1일+설날추석 당일",6000,3000,3000,"대구시민 20 할인, 국민기초생활법에 따른 수급자+차상위계층 50 할인","2024년 9월에 개관한 대구간송미술관은 민족문화유산의 보고인 간송미술관의 유일한 상설 전시관으로서 문화보국 정신으로 지켜온 문화유산과 그 의미를 다양한 전시와 교육, 문화 프로그램을 통해 소개하고 시민들의 문화향유욕구에 부응하는 문화예술공간으로서의 역할을 수행하고자 합니다.우리 문화와 전통, 정체성에 대한 현재적인 담론을 지역·세대의 경계를 넘어 미래세대와 함께 풀어가는 대구간송미술관이 되겠습니다. 대구간송미술관에 많은 관심과 관람 부탁드립니다.",수성3+수성3-1+도시철도 2호선 수성알파시티역 5번출구에서 순환버스 이용,053-803-3632,대구광역시,2025-12-10,6270000,대구광역시
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-12-10,place,대구문화예술회관 미술관,공립,대구광역시 달서구,대구광역시 달서구 공원순환로 201,35.84476741,128.5581018,1991년 10월 8일 개관한 대구문화예술회관 미술관은 대구미술의 허브로서 기능을 하고 있는 복합문화공간,관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;대구문화예술회관;1991년;10월;8일;개관한;미술관은;대구미술의;허브로서;기능을;하고,대구문화예술회관 미술관,공립,대구광역시 달서구 공원순환로 201,대구광역시 달서구 성당동 187,053-430-7600,대구문화예술진흥원,https://daeguartscenter.or.kr/,커피명가 카페+수유실+자전거보관대,10:00,19:00,10:00,19:00,"매주 월요일(단, 월요일이 공휴일인 경우에는 월요일 당일 개관 후 그 다음 첫번째 비공휴일에 휴관)+1월 1일+설날추석 당일",0,0,0,,1991년 10월 8일 개관한 대구문화예술회관 미술관은 대구미술의 허브로서 기능을 하고 있는 복합문화공간,609+618+650+706+805+836+남구1-1+급행6+지하철 1호선 서부정류장역 1번출구에서 약 1km,053-430-1200,대구문화예술진흥원,2025-12-10,6270000,대구광역시
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-12-10,place,대구미술관,공립,대구광역시 수성구,대구광역시 수성구 미술관로 40,35.82702862,128.6743408,"2011년 많은 관심 속에 개관한 대구미술관은 지역 미술의 역사와 미학을 연구하고,이를 동시대 현대미술의 흐름과 연결하는 지역대표 미술플랫폼으로 역할하고 있습니다.",관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;대구미술관;2011년;많은;관심;속에;개관한;대구미술관은;지역;미술의;역사와,대구미술관,공립,대구광역시 수성구 미술관로 40,대구광역시 수성구 삼덕동 374,053-430-7500,대구문화예술진흥원,https://daeguartmuseum.or.kr,수유실+뷰라운지+미술정보센터+아카이브실+핸즈커피+카페,10:00,19:00,10:00,19:00,"매주 월요일(단, 월요일이 공휴일인 경우에는 월요일 당일 개관 후 그 다음 첫번째 비공휴일에 휴관)+1월 1일+설날추석 당일",1000,700,700,"50할인(국민기초생활수급자(본인)막내 나이 19세 미만인 다자녀가정의 부모와 자녀100시간 이상 활동 자원봉사자(본인)그린카드 결제자(본인)  *전용단말기 인증 결제)무료(경로(~1959년생까지), 영.유아(2018년생부터), 장애인과 안내인(1인), 병역명문가증 발급자,  발급자의 부모, 배우자, 자녀, 「독립유공자 예우 및 지원에 관한 법률」 등 타 법령에서 무료관람 대상자로 규정된 사람, 국빈, 외교사절단 및 그 수행자, 학술연구 및 공무수행을 위하여 출입하는 사람)","2011년 많은 관심 속에 개관한 대구미술관은 지역 미술의 역사와 미학을 연구하고,이를 동시대 현대미술의 흐름과 연결하는 지역대표 미술플랫폼으로 역할하고 있습니다.",수성3+수성3-1+도시철도 2호선 수성알파시티역 5번출구에서 순환버스 이용,053-430-7500,대구문화예술진흥원,2025-12-10,6270000,대구광역시
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-12-10,place,경북대학교 미술관,대학,대구광역시 북구,대구광역시 북구 대학로 80,35.88909749,128.6143223,경북대학교 미술관은 지역사회에 봉사하고 글로벌 시대에 문화역량을 강화하기 위해 2006년 설립됨,관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;경북대학교;미술관은;지역사회에;봉사하고;글로벌;시대에;문화역량을;강화하기;위해;2006년,경북대학교 미술관,대학,대구광역시 북구 대학로 80,대구광역시 북구 산격동 1370-1,053-950-7968,경북대학교,artmuseum.knu.ac.kr,전시실,10:00,18:00,00:00,00:00,일요일+국정공휴일,0,0,0,기획전 및 특별전의 경우 관람료가 책정될 수 있음,경북대학교 미술관은 지역사회에 봉사하고 글로벌 시대에 문화역량을 강화하기 위해 2006년 설립됨,719+동구2+937+북구2+503+410+706,053-950-7968,경북대학교,2025-12-10,6270000,대구광역시
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-12-10,place,계명대 극재미술관,대학,대구광역시 남구,대구광역시 남구 명덕로 104,35.85552317,128.5793157,"1999년 개관한 극재미술관은 한국 추상화의 거목이자 미술대학의 개척과 발전에 큰 공헌을 한 고 극재(克哉) 정점식(鄭點植) 화백의 예술과 교육철학을 본받고자 그 호를 미술관명으로 명명하였습니다.  평소 왕성한 작품활동과 후학사랑의 실천에 앞장서 온 화백의 유화, 크로키, 서적 등의 기증으로 2008년 상설전시실이 만들어지게 되었습니다. 2012년 3월 3개의 전시장(화이트갤러리, 블랙갤러리, 크리에이티브갤러리)으로 확장되면서 교내 부속기관으로 승격되어 독자적인 운영을 시작하였고, 같은 해 12월 ‘박물관 및 미술관 진흥법’에 의거하여 제1종 미술관으로 등록되었습니다. 극재미술관은 대학미술관의 특성에 맞춰 교수·강사와 학생들이 주체가 되어 다양한 분야의 전시를 기획·개최하고 있으며, 향후 새로운 미술사업과 교육프로그램을 개발하여 대학 내 구성원뿐만 아니라 지역주민들이 친근하게 다가갈 수 있는 문화공간의 현장으로 자리매김하고자 합니다.",관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;계명대;극재미술관;1999년;개관한;극재미술관은;한국;추상화의;거목이자;미술대학의;개척과,계명대 극재미술관,대학,대구광역시 남구 명덕로 104,대구광역시 남구 대명동 2139-11,053-620-2381,계명대학교,https://newcms.kmu.ac.kr/gukje/index.do,전시실,10:00,18:00,00:00,00:00,임시휴관,0,0,0,,"1999년 개관한 극재미술관은 한국 추상화의 거목이자 미술대학의 개척과 발전에 큰 공헌을 한 고 극재(克哉) 정점식(鄭點植) 화백의 예술과 교육철학을 본받고자 그 호를 미술관명으로 명명하였습니다.  평소 왕성한 작품활동과 후학사랑의 실천에 앞장서 온 화백의 유화, 크로키, 서적 등의 기증으로 2008년 상설전시실이 만들어지게 되었습니다. 2012년 3월 3개의 전시장(화이트갤러리, 블랙갤러리, 크리에이티브갤러리)으로 확장되면서 교내 부속기관으로 승격되어 독자적인 운영을 시작하였고, 같은 해 12월 ‘박물관 및 미술관 진흥법’에 의거하여 제1종 미술관으로 등록되었습니다. 극재미술관은 대학미술관의 특성에 맞춰 교수·강사와 학생들이 주체가 되어 다양한 분야의 전시를 기획·개최하고 있으며, 향후 새로운 미술사업과 교육프로그램을 개발하여 대학 내 구성원뿐만 아니라 지역주민들이 친근하게 다가갈 수 있는 문화공간의 현장으로 자리매김하고자 합니다.",509+650+706+805+836+달서4+순환2-1+300+306+518+609+651+805+남구1-1+대구지하철 3호선 남산역 하차 후 2번 출구에서 약 500m,053-620-2381,계명대학교,2025-12-10,6270000,대구광역시
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-12-10,place,권정호미술관,사립,대구광역시 동구,대구광역시 동구 동부로 67,35.87535436,128.619876,권정호 작가의 작품세계를 재조명하는 공간 조성,관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;권정호미술관;권정호;작가의;작품세계를;재조명하는;공간;조성,권정호미술관,사립,대구광역시 동구 동부로 67,대구광역시 동구 신천동 23-2,053-243-1601,권정호미술관,http://www.kwonjungho.com/,전시실+교육실+자료실+아트샵,10:00,18:00,00:00,00:00,일요일+국정공휴일,6000,3000,3000,,권정호 작가의 작품세계를 재조명하는 공간 조성,410-1+수성4+425+651+도시철도 1호선 신천역,053-243-1601,권정호미술관,2025-12-10,6270000,대구광역시
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-12-10,place,국립대구박물관,국립,대구광역시 수성구,대구광역시 수성구 청호로 321,35.84557453,128.6383419,"대구와 경상북도의 문화유산을 보존,연구,전시,교육하는 국립박물관",관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;국립대구박물관;대구와;경상북도의;문화유산을;보존;연구;전시;교육하는;국립박물관,국립대구박물관,국립,대구광역시 수성구 청호로 321,대구광역시 수성구 황금동 70,053-768-6051,국립대구박물관,https://daegu.museum.go.kr,,09:00,18:00,09:00,18:00,매주 월요일+1월 1일+설날추석 당일,0,0,0,,"대구와 경상북도의 문화유산을 보존,연구,전시,교육하는 국립박물관",순환3+순환3-1+234+349+449+수성1+수성1-1+수성3+수성3-1,053-768-6051,문화체육관광부,2025-12-10,6270000,대구광역시
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-11-04,place,㈜장생도라지박물관,사립,경상남도 진주시,경상남도 진주시 금곡면 정자천로15번길 5,35.13833722,128.1713736,장생도라지 관련 전시,관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;㈜장생도라지박물관;장생도라지;관련;전시,㈜장생도라지박물관,사립,경상남도 진주시 금곡면 정자천로15번길 5,경상남도 진주시 금곡면 정자리 1218-9,055-771-1000,㈜장생도라지,,,09:00,17:30,09:00,17:30,토+일,0,0,0,0,장생도라지 관련 전시,시내버스(292번+293번+294번+295번+390번+391번),055-771-1000,장생도라지 박물관,2025-11-04,5310000,경상남도 진주시
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-11-04,place,(사)진주어린이박물관,사립,경상남도 진주시,경상남도 진주시 망경로 224번길 40,35.1811237,128.0788419,"업사이클아트 작품 관람, 미디어아트 체험, 기획전시장 관람 및 체험, 생태미술관람 및 체험, VR 체험이 가능",관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;(사)진주어린이박물관;업사이클아트;작품;관람;미디어아트;체험;기획전시장;및;생태미술관람;VR,(사)진주어린이박물관,사립,경상남도 진주시 망경로 224번길 40,경상남도 진주시 망경동 218-3,055-754-0007,(사)한국기초교육개발원,https://jcm.or.kr/jjcm/main/index.php,,10:20,19:00,10:20,19:00,일+1월 1일+설날연휴+추석연휴,7000,15000,15000,30 할인(국가유공자+ 장애인+국민기초생활수급자+다자녀가구+ 만 65세 이상)+ 제휴기관 할인+무료(36개월미만 어린이 동반시 입장가능)+단체25명이상 10000원,"업사이클아트 작품 관람, 미디어아트 체험, 기획전시장 관람 및 체험, 생태미술관람 및 체험, VR 체험이 가능",시내버스(121번+136번),055-754-0007,(사)한국기초교육개발원,2025-11-04,5310000,경상남도 진주시
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-11-04,place,국립진주박물관,국립,경상남도 진주시,경상남도 진주시 남강로 626-35,35.18901371,128.0768441,"임진왜란과 관련된 동아시아 사회의 역사, 경남의 역사와 문화를 종합적으로 연구, 전시, 교육",관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;국립진주박물관;임진왜란과;관련된;동아시아;사회의;역사;경남의;역사와;문화를;종합적으로,국립진주박물관,국립,경상남도 진주시 남강로 626-35,경상남도 진주시 남성동 169-17,055-740-0698,국립진주박물관,https://jinju.museum.go.kr/kor/,,09:00,18:00,09:00,18:00,월+1월 1일+설 당일+추석 당일,0,0,0,0,"임진왜란과 관련된 동아시아 사회의 역사, 경남의 역사와 문화를 종합적으로 연구, 전시, 교육",시내버스(120번+210번+253번+260번+270번+280번+290번+340번+353번+373번+420번+730번),055-740-0698,국립진주박물관,2025-11-04,5310000,경상남도 진주시
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-11-04,place,국립저작권박물관,국립,경상남도 진주시,경상남도 진주시 소호로 117,35.17918439,128.1344898,문화 콘텐츠의 지지 기반인 저작권 가치에 대해 국민들의 체험적 경험 제공,관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;국립저작권박물관;문화;콘텐츠의;지지;기반인;저작권;가치에;대해;국민들의;체험적,국립저작권박물관,국립,경상남도 진주시 소호로 117,경상남도 진주시 충무공동 15-2,055-792-0330,국립저작권위원회,https://copyright.or.kr/allco/main.do,,10:00,17:00,00:00,00:00,토+일+공휴일,0,0,0,0,문화 콘텐츠의 지지 기반인 저작권 가치에 대해 국민들의 체험적 경험 제공,시내버스(10번+150번+280번+290번+300번+301번),055-792-0330,국립저작권위원회,2025-11-04,5310000,경상남도 진주시
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-11-04,place,토지주택박물관,사립,경상남도 진주시,경상남도 진주시 충의로 19,35.17824568,128.146167,우리 민족의 주거건축문화와 토목건축기술을 테마로한 전문 박물관,관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;토지주택박물관;우리;민족의;주거건축문화와;토목건축기술을;테마로한;전문,토지주택박물관,사립,경상남도 진주시 충의로 19,경상남도 진주시 충무공동 227-2,055-922-5432,한국토지주택공사,https://museum.lh.or.kr/main.do,,10:00,17:00,10:00,17:00,설날연휴+추석연휴+5월 1일(근로자의 날)+10월 1일(창사기념일),0,0,0,0,우리 민족의 주거건축문화와 토목건축기술을 테마로한 전문 박물관,시내버스(10번+150번+200번+290번+301번+301-1번+380번),055-922-5432,한국토지주택공사,2025-11-04,5310000,경상남도 진주시
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-11-04,place,남가람박물관,사립,경상남도 진주시,경상남도 진주시 내동면 칠봉산길 190,35.15258563,128.0547633,선조들의 지혜가 담긴 다양한 유물들과 아름다운 향토문화의 자취를 감상할 수 있는 박물관,관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;남가람박물관;선조들의;지혜가;담긴;다양한;유물들과;아름다운;향토문화의;자취를;감상할,남가람박물관,사립,경상남도 진주시 내동면 칠봉산길 190,경상남도 진주시 내동면 삼계리 16-32,055-762-8380,(재)남가람문화재단,http://namgaram.or.kr/,,10:00,18:00,10:00,18:00,월요일+설날연휴+추석연휴,2000,1000,500,"장애인, 유공자 : 1,000원, 군인 노인 : 1,000원",선조들의 지혜가 담긴 다양한 유물들과 아름다운 향토문화의 자취를 감상할 수 있는 박물관,시내버스(241번+340번+341번+342번+343번+343번),055-762-8380,(재)남가람문화재단,2025-11-04,5310000,경상남도 진주시
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2024-07-30,place,당림미술관,사립,충청남도 아산시,충청남도 아산시 송악면 외암로 1182번길 34-19,36.742747,127.018673,당림미술관을(를) 배경으로 관람 전후 동화를 만들 수 있다.,관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;당림미술관,당림미술관,사립,충청남도 아산시 송악면 외암로 1182번길 34-19,충청남도 아산시 송악면 외암리 429-14,041-543-6969,당림미술관,www.dangnim.co.kr,카페 등,10:00,18:00,10:00,18:00,월,4000,2000,2000,문화의 날(50) 할인+만4세미만 유아 무료,,[현지교통] 1. 시내버스(온양) → 100번+101번 탑승 후 당림미술관 입구에서 하차(20분에서 40분간격_40분 소요),041-540-2825,충청남도 아산시,2024-07-30,4520000,충청남도 아산시
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2024-07-30,place,온양민속박물관,사립,충청남도 아산시,충청남도 아산시 충무로 123,36.79323056,127.0079103,온양민속박물관을(를) 배경으로 관람 전후 동화를 만들 수 있다.,관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;온양민속박물관,온양민속박물관,사립,충청남도 아산시 충무로 123,충청남도 아산시 권곡동 403-1,041-542-6001,(재)구정문화재단,onyangmuseum.or.kr/,카페 등,10:00,17:30,10:00,17:30,월,5000,3000,1500,아산시민(80)+문화가 있는 날(30)+아산시티투어 및 장애인 할인,,경부고속국도-남부우회도로-국도21호선을 이용하거나 38번국도-48번 국도를 이용하거나 아산만방조제-39번 국도를 이용해서 올 수 있습니다.,041-530-8497,충청남도 아산시,2024-07-30,4520000,충청남도 아산시
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2024-07-30,place,영인산산림박물관,공립,충청남도 아산시,충청남도 아산시 염치읍 아산온천로 16-26,36.84059456,126.9500195,영인산산림박물관을(를) 배경으로 관람 전후 동화를 만들 수 있다.,관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;영인산산림박물관,영인산산림박물관,공립,충청남도 아산시 염치읍 아산온천로 16-26,충청남도 아산시 영인면 아산리 산56-1,041-538-1947,아산시시설관리공단,museum.asanfmc.or.kr/museum/,수유실+장애인화장실 등,10:00,18:00,10:00,18:00,"월, 1월1일, 설, 추석 연휴",2000,1500,1000,주차료 부과,,영인산자연휴양림 주차장에 주차하시고 차단기를 지나 수목원을 거쳐 약 20~30분 정도 정상방향으로 이동,041-530-8497,충청남도 아산시,2024-07-30,4520000,충청남도 아산시
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2024-07-30,place,아산정린박물관,사립,충청남도 아산시,충청남도 아산시 배방읍 휴대길 142,36.77243798,127.1176483,아산정린박물관을(를) 배경으로 관람 전후 동화를 만들 수 있다.,관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;아산정린박물관,아산정린박물관,사립,충청남도 아산시 배방읍 휴대길 142,충청남도 아산시 배방읍 휴대리 55-1,041-549-4005,아산정린박물관,blog.naver.com/jeonglin,없음,10:00,18:00,10:00,18:00,일,4000,3000,1500,,,천안종합터미널에서 건창여객 614번 버스 이용,041-530-8497,충청남도 아산시,2024-07-30,4520000,충청남도 아산시
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2024-07-30,place,충무공이순신 기념관,국립,충청남도 아산시,충청남도 아산시 염치읍 현충사길 126,36.806513,127.0311988,충무공이순신 기념관을(를) 배경으로 관람 전후 동화를 만들 수 있다.,관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;충무공이순신;기념관,충무공이순신 기념관,국립,충청남도 아산시 염치읍 현충사길 126,충청남도 아산시 염치읍 백암리 298-1,041-539-4600,문화재청,hcs.khs.go.kr/,수유실+장애인화장실 등,09:00,18:00,09:00,18:00,월,0,0,0,무료,,대중교통기차편 고속철도 : 천안아산역 → 택시 → 현충사일반열차 : 온양온천역(장항선) → 시내버스 → 현충사전철 : 1호선(신창행) → 온양온천역 → 시내버스 → 현충사버스편 고속버스 : 아산(온양)버스터미널 → 시내버스 → 현충사시내버스 : 아산평생학습관 - 온천역 - 온양터미널 - 현충사(경유) - 탕정면 - 남부오거리 - 천안역 - 천안터미널 : 970+971번,041-530-8497,충청남도 아산시,2024-07-30,4520000,충청남도 아산시
