source_name,source_url,reference_date,item_type,name_ko,category,region,address,latitude,longitude,summary,story_use,mission_use,age_tags,keywords,SpcTxnId,Kingdom,KingdomKR,PhylumDivision,PhylumDivisionKR,Class,ClassKR,Order,OrderKR,Family,FamilyKR,SpcScitfNm,SpcScitfNmShort,CommKorNm,SpcTyp,ABST,FORM,ECOL,CULTIVINF,BIOCHEMICAL,ACTIVINFO,NADI,INDI,HABI,UTLZ,CorrNmTyp,CorrSpcScitfNm
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Salinispora pacifica,세균계; Actinomycetota; Actinomycetes; Micromonosporales; Micromonosporaceae,,,,,Salinispora pacifica은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Salinispora;pacifica;Micromonosporaceae,270000015901,Bacteria,세균계,Actinomycetota,,Actinomycetes,,Micromonosporales,,Micromonosporaceae,,Salinispora pacifica,Salinispora pacifica,,기타,,,,,,,,,,,정명,Salinispora pacifica
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Sargassum vulgare,크로미스타계; 대롱편모조식물문; 갈조강; 말목; 모자반과,,,,,Sargassum vulgare은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Sargassum;vulgare;모자반과,270000016011,Chromista,크로미스타계,Ochrophyta,대롱편모조식물문,Phaeophyceae,갈조강,Fucales,말목,Sargassaceae,모자반과,Sargassum vulgare,Sargassum vulgare,,기타,,,,,,,,,,,정명,Sargassum vulgare
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Janibacter hoylei,세균계; Actinomycetota; Actinomycetes; Micrococcales; Intrasporangiaceae,,,,,Janibacter hoylei은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Janibacter;hoylei;Intrasporangiaceae,270000008850,Bacteria,세균계,Actinomycetota,,Actinomycetes,,Micrococcales,,Intrasporangiaceae,,"Janibacter hoylei Shivaji et al., 2009",Janibacter hoylei,,기타,,,,,,,,,,,정명,"Janibacter hoylei Shivaji et al., 2009"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Brachybacterium faecium,세균계; Actinomycetota; Actinomycetes; Micrococcales; Dermabacteraceae,,,,,Brachybacterium faecium은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Brachybacterium;faecium;Dermabacteraceae,270000029267,Bacteria,세균계,Actinomycetota,,Actinomycetes,,Micrococcales,,Dermabacteraceae,,"Brachybacterium faecium Collins et al., 1988",Brachybacterium faecium,,기타,,,,,,,,,,,정명,"Brachybacterium faecium Collins et al., 1988"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Microbacterium saperdae,세균계; Actinomycetota; Actinomycetes; Micrococcales; Microbacteriaceae,,,,,Microbacterium saperdae은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Microbacterium;saperdae;Microbacteriaceae,270000029055,Bacteria,세균계,Actinomycetota,,Actinomycetes,,Micrococcales,,Microbacteriaceae,,"Microbacterium saperdae (Lysenko, 1959) Takeuchi & Hatano, 1998",Microbacterium saperdae,,기타,,,,,,,,,,,정명,"Microbacterium saperdae (Lysenko, 1959) Takeuchi & Hatano, 1998"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Rhodococcus nanhaiensis,세균계; Actinomycetota; Actinomycetes; Mycobacteriales; Nocardiaceae,,,,,Rhodococcus nanhaiensis은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Rhodococcus;nanhaiensis;Nocardiaceae,270000015614,Bacteria,세균계,Actinomycetota,,Actinomycetes,,Mycobacteriales,,Nocardiaceae,,"Rhodococcus nanhaiensis Li et al., 2012",Rhodococcus nanhaiensis,,기타,,,,,,,,,,,정명,"Rhodococcus nanhaiensis Li et al., 2012"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Microbacterium esteraromaticum,세균계; Actinomycetota; Actinomycetes; Micrococcales; Microbacteriaceae,,,,,Microbacterium esteraromaticum은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Microbacterium;esteraromaticum;Microbacteriaceae,270000023304,Bacteria,세균계,Actinomycetota,,Actinomycetes,,Micrococcales,,Microbacteriaceae,,"Microbacterium esteraromaticum (Omelianski) Takeuchi & Hatano, 1998",Microbacterium esteraromaticum,,기타,,,,,,,,,,,정명,"Microbacterium esteraromaticum (Omelianski) Takeuchi & Hatano, 1998"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Sargassum aquifolium,크로미스타계; 대롱편모조식물문; 갈조강; 말목; 모자반과,,,,,Sargassum aquifolium은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Sargassum;aquifolium;모자반과,270000015973,Chromista,크로미스타계,Ochrophyta,대롱편모조식물문,Phaeophyceae,갈조강,Fucales,말목,Sargassaceae,모자반과,"Sargassum aquifolium (Turner) C.Agardh, 1820",Sargassum aquifolium,,기타,,,,,,,,,,,정명,"Sargassum aquifolium (Turner) C.Agardh, 1820"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Pilinia rimosa,크로미스타계; 대롱편모조식물문; 갈조강; 솜털목; 민가지말과,,,,,Pilinia rimosa은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Pilinia;rimosa;민가지말과,270000013715,Chromista,크로미스타계,Ochrophyta,대롱편모조식물문,Phaeophyceae,갈조강,Ectocarpales,솜털목,Chordariaceae,민가지말과,Pilinia rimosa,Pilinia rimosa,,기타,,,,,,,,,,,정명,Pilinia rimosa
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Nocardioides soli,세균계; Actinomycetota; Actinomycetes; Propionibacteriales; Nocardioidaceae,,,,,Nocardioides soli은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Nocardioides;soli;Nocardioidaceae,270000029336,Bacteria,세균계,Actinomycetota,,Actinomycetes,,Propionibacteriales,,Nocardioidaceae,,"Nocardioides soli Sun et al., 2014",Nocardioides soli,,기타,,,,,,,,,,,정명,"Nocardioides soli Sun et al., 2014"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Turbinaria reniformis,크로미스타계; 대롱편모조식물문; 갈조강; 말목; 모자반과,,,,,Turbinaria reniformis은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Turbinaria;reniformis;모자반과,270000018534,Chromista,크로미스타계,Ochrophyta,대롱편모조식물문,Phaeophyceae,갈조강,Fucales,말목,Sargassaceae,모자반과,Turbinaria reniformis,Turbinaria reniformis,,기타,,,,,,,,,,,정명,Turbinaria reniformis
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Nocardiopsis alba,세균계; Actinomycetota; Actinomycetes; Actinomycetales; Nocardiopsidaceae,,,,,Nocardiopsis alba은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Nocardiopsis;alba;Nocardiopsidaceae,270000011797,Bacteria,세균계,Actinomycetota,,Actinomycetes,,Actinomycetales,,Nocardiopsidaceae,,Nocardiopsis alba,Nocardiopsis alba,,기타,,,,,,,,,,,정명,Nocardiopsis alba
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Turbinaria frondens,크로미스타계; 대롱편모조식물문; 갈조강; 말목; 모자반과,,,,,Turbinaria frondens은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Turbinaria;frondens;모자반과,270000018531,Chromista,크로미스타계,Ochrophyta,대롱편모조식물문,Phaeophyceae,갈조강,Fucales,말목,Sargassaceae,모자반과,Turbinaria frondens,Turbinaria frondens,,기타,,,,,,,,,,,정명,Turbinaria frondens
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Desmarestia aculeata,크로미스타계; 대롱편모조식물문; 갈조강; 산말목; 산말과,,,,,Desmarestia aculeata은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Desmarestia;aculeata;산말과,270000005245,Chromista,크로미스타계,Ochrophyta,대롱편모조식물문,Phaeophyceae,갈조강,Desmarestiales,산말목,Desmarestiaceae,산말과,Desmarestia aculeata,Desmarestia aculeata,,기타,,,,,,,,,,,정명,Desmarestia aculeata
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Lobophora abscondita,크로미스타계; 대롱편모조식물문; 갈조강; 그물바탕말목; 그물바탕말과,,,,,Lobophora abscondita은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Lobophora;abscondita;그물바탕말과,270000023020,Chromista,크로미스타계,Ochrophyta,대롱편모조식물문,Phaeophyceae,갈조강,Dictyotales,그물바탕말목,Dictyotaceae,그물바탕말과,"Lobophora abscondita C.W. Vieira, Payri & De Clerck, 2014",Lobophora abscondita,,기타,,,,,,,,,,,정명,"Lobophora abscondita C.W. Vieira, Payri & De Clerck, 2014"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Luteimicrobium album,세균계; Actinomycetota; Actinomycetes; Micrococcales; Promicromonosporaceae,,,,,Luteimicrobium album은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Luteimicrobium;album;Promicromonosporaceae,270000009989,Bacteria,세균계,Actinomycetota,,Actinomycetes,,Micrococcales,,Promicromonosporaceae,,Luteimicrobium album,Luteimicrobium album,,기타,,,,,,,,,,,정명,Luteimicrobium album
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Janibacter alkaliphilus,세균계; Actinomycetota; Actinomycetes; Micrococcales; Intrasporangiaceae,,,,,Janibacter alkaliphilus은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Janibacter;alkaliphilus;Intrasporangiaceae,270000008848,Bacteria,세균계,Actinomycetota,,Actinomycetes,,Micrococcales,,Intrasporangiaceae,,Janibacter alkaliphilus,Janibacter alkaliphilus,,기타,,,,,,,,,,,정명,Janibacter alkaliphilus
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Brevibacterium aurantiacum,세균계; Actinomycetota; Actinomycetes; Micrococcales; Brevibacteriaceae,,,,,Brevibacterium aurantiacum은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Brevibacterium;aurantiacum;Brevibacteriaceae,270000020872,Bacteria,세균계,Actinomycetota,,Actinomycetes,,Micrococcales,,Brevibacteriaceae,,"Brevibacterium aurantiacum Gavrish et al., 2004",Brevibacterium aurantiacum,,기타,,,,,,,,,,,정명,"Brevibacterium aurantiacum Gavrish et al., 2004"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Pelvetia canaliculata,크로미스타계; 대롱편모조식물문; 갈조강; 말목; 말과,,,,,Pelvetia canaliculata은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Pelvetia;canaliculata;말과,270000013153,Chromista,크로미스타계,Ochrophyta,대롱편모조식물문,Phaeophyceae,갈조강,Fucales,말목,Fucaceae,말과,Pelvetia canaliculata,Pelvetia canaliculata,,기타,,,,,,,,,,,정명,Pelvetia canaliculata
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Glutamicibacter nicotianae,세균계; Actinomycetota; Actinomycetes; Micrococcales; Micrococcaceae,,,,,Glutamicibacter nicotianae은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Glutamicibacter;nicotianae;Micrococcaceae,270000020472,Bacteria,세균계,Actinomycetota,,Actinomycetes,,Micrococcales,,Micrococcaceae,,"Glutamicibacter nicotianae (Giovannozzi-Sermanni) Busse, 2016",Glutamicibacter nicotianae,,기타,,,,,,,,,,,정명,"Glutamicibacter nicotianae (Giovannozzi-Sermanni) Busse, 2016"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Microbacterium themotolerans,세균계; Actinomycetota; Actinomycetes; Micrococcales; Microbacteriaceae,,,,,Microbacterium themotolerans은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Microbacterium;themotolerans;Microbacteriaceae,270000019724,Bacteria,세균계,Actinomycetota,,Actinomycetes,,Micrococcales,,Microbacteriaceae,,Microbacterium themotolerans,Microbacterium themotolerans,,기타,,,,,,,,,,,정명,Microbacterium themotolerans
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Agromyces bracchium,세균계; Actinomycetota; Actinomycetes; Micrococcales; Microbacteriaceae,,,,,Agromyces bracchium은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Agromyces;bracchium;Microbacteriaceae,270000020130,Bacteria,세균계,Actinomycetota,,Actinomycetes,,Micrococcales,,Microbacteriaceae,,"Agromyces bracchium Takeuchi & Hatano, 2001",Agromyces bracchium,,기타,,,,,,,,,,,정명,"Agromyces bracchium Takeuchi & Hatano, 2001"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Glycomyces scopariae,세균계; Actinomycetota; Actinomycetes; Glycomycetales; Glycomycetaceae,,,,,Glycomyces scopariae은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Glycomyces;scopariae;Glycomycetaceae,270000007285,Bacteria,세균계,Actinomycetota,,Actinomycetes,,Glycomycetales,,Glycomycetaceae,,Glycomyces scopariae,Glycomyces scopariae,,기타,,,,,,,,,,,정명,Glycomyces scopariae
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Rathayibacter festucae,세균계; Actinomycetota; Actinomycetes; Micrococcales; Microbacteriaceae,,,,,Rathayibacter festucae은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Rathayibacter;festucae;Microbacteriaceae,270000024753,Bacteria,세균계,Actinomycetota,,Actinomycetes,,Micrococcales,,Microbacteriaceae,,"Rathayibacter festucae Dorofeeva et al., 2002",Rathayibacter festucae,,기타,,,,,,,,,,,정명,"Rathayibacter festucae Dorofeeva et al., 2002"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Melanosiphon intestinalis,크로미스타계; 대롱편모조식물문; 갈조강; 솜털목; 고리매과,,,,,Melanosiphon intestinalis은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Melanosiphon;intestinalis;고리매과,270000023234,Chromista,크로미스타계,Ochrophyta,대롱편모조식물문,Phaeophyceae,갈조강,Ectocarpales,솜털목,Scytosiphonaceae,고리매과,"Melanosiphon intestinalis (De A.Saunders) M.J.Wynne, 1969",Melanosiphon intestinalis,,기타,,,,,,,,,,,정명,"Melanosiphon intestinalis (De A.Saunders) M.J.Wynne, 1969"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Rhodoglobus aureus,세균계; Actinomycetota; Actinomycetes; Micrococcales; Microbacteriaceae,,,,,Rhodoglobus aureus은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Rhodoglobus;aureus;Microbacteriaceae,270000024835,Bacteria,세균계,Actinomycetota,,Actinomycetes,,Micrococcales,,Microbacteriaceae,,"Rhodoglobus aureus (Reddy et al.) An et al., 2010",Rhodoglobus aureus,,기타,,,,,,,,,,,정명,"Rhodoglobus aureus (Reddy et al.) An et al., 2010"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Galbitalea soli,세균계; Actinomycetota; Actinomycetes; Micrococcales; Microbacteriaceae,,,,,Galbitalea soli은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Galbitalea;soli;Microbacteriaceae,270000029389,Bacteria,세균계,Actinomycetota,,Actinomycetes,,Micrococcales,,Microbacteriaceae,,"Galbitalea soli Kim et al., 2014",Galbitalea soli,,기타,,,,,,,,,,,정명,"Galbitalea soli Kim et al., 2014"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Aphanocapsa zanardinii,세균계; Cyanobacteria; Cyanophyceae; Synechococcales; Merismopediaceae,,,,,Aphanocapsa zanardinii은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Aphanocapsa;zanardinii;Merismopediaceae,270000020361,Bacteria,세균계,Cyanobacteria,,Cyanophyceae,,Synechococcales,,Merismopediaceae,,"Aphanocapsa zanardinii (Hauck) Hansgirg, 1889",Aphanocapsa zanardinii,,기타,,,,,,,,,,,정명,"Aphanocapsa zanardinii (Hauck) Hansgirg, 1889"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Rhodococcus rhodochrous,세균계; Actinomycetota; Actinomycetes; Mycobacteriales; Nocardiaceae,,,,,Rhodococcus rhodochrous은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Rhodococcus;rhodochrous;Nocardiaceae,270000028017,Bacteria,세균계,Actinomycetota,,Actinomycetes,,Mycobacteriales,,Nocardiaceae,,"Rhodococcus rhodochrous (Zopf, 1891) Tsukamura, 1974",Rhodococcus rhodochrous,,기타,,,,,,,,,,,정명,"Rhodococcus rhodochrous (Zopf, 1891) Tsukamura, 1974"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Brachybacterium rhamnosum,세균계; Actinomycetota; Actinomycetes; Micrococcales; Dermabacteraceae,,,,,Brachybacterium rhamnosum은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Brachybacterium;rhamnosum;Dermabacteraceae,270000019351,Bacteria,세균계,Actinomycetota,,Actinomycetes,,Micrococcales,,Dermabacteraceae,,Brachybacterium rhamnosum,Brachybacterium rhamnosum,,기타,,,,,,,,,,,정명,Brachybacterium rhamnosum
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Thalassiophyllum clathrus,크로미스타계; 대롱편모조식물문; 갈조강; 다시마목; 쇠미역과,,,,,Thalassiophyllum clathrus은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Thalassiophyllum;clathrus;쇠미역과,270000017838,Chromista,크로미스타계,Ochrophyta,대롱편모조식물문,Phaeophyceae,갈조강,Laminariales,다시마목,Agaraceae,쇠미역과,Thalassiophyllum clathrus,Thalassiophyllum clathrus,,기타,,,,,,,,,,,정명,Thalassiophyllum clathrus
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Padina sanctae-crucis,크로미스타계; 대롱편모조식물문; 갈조강; 그물바탕말목; 그물바탕말과,,,,,Padina sanctae-crucis은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Padina;sanctae-crucis;그물바탕말과,270000012476,Chromista,크로미스타계,Ochrophyta,대롱편모조식물문,Phaeophyceae,갈조강,Dictyotales,그물바탕말목,Dictyotaceae,그물바탕말과,Padina sanctae-crucis,Padina sanctae-crucis,,기타,,,,,,,,,,,정명,Padina sanctae-crucis
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Micromonospora haikouensis,세균계; Actinomycetota; Actinomycetes; Micromonosporales; Micromonosporaceae,,,,,Micromonospora haikouensis은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Micromonospora;haikouensis;Micromonosporaceae,270000010811,Bacteria,세균계,Actinomycetota,,Actinomycetes,,Micromonosporales,,Micromonosporaceae,,Micromonospora haikouensis,Micromonospora haikouensis,,기타,,,,,,,,,,,정명,Micromonospora haikouensis
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Turbinaria decurrens,크로미스타계; 대롱편모조식물문; 갈조강; 말목; 모자반과,,,,,Turbinaria decurrens은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Turbinaria;decurrens;모자반과,270000030370,Chromista,크로미스타계,Ochrophyta,대롱편모조식물문,Phaeophyceae,갈조강,Fucales,말목,Sargassaceae,모자반과,"Turbinaria decurrens Bory, 1828",Turbinaria decurrens,,기타,,,,,,,,,,,정명,"Turbinaria decurrens Bory, 1828"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Dermabacter hominis,세균계; Actinomycetota; Actinomycetes; Micrococcales; Dermabacteraceae,,,,,Dermabacter hominis은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Dermabacter;hominis;Dermabacteraceae,270000021643,Bacteria,세균계,Actinomycetota,,Actinomycetes,,Micrococcales,,Dermabacteraceae,,"Dermabacter hominis Jones & Collins, 1988",Dermabacter hominis,,기타,,,,,,,,,,,정명,"Dermabacter hominis Jones & Collins, 1988"
